receipt_id,debt_amount,date_the_debt_began
5135,1180.7,2012-06-04
5025,12754.8,1988-10-14
2476,926.2,2009-02-12
6440,6890.9,1973-06-13
6461,11996.4,2017-01-19
3632,19264.4,1992-07-05
1511,1260.5,2010-02-03
5062,2307.0,2007-07-17
4055,19487.7,1992-10-28
4533,14231.5,2009-10-25
1174,4208.5,2008-11-21
2629,6200.9,2019-01-19
1050,15968.4,2009-06-08
2240,5888.9,1995-08-02
7236,7673.8,1994-02-06
6894,8378.6,1973-01-01
4480,1423.3,1996-03-24
4193,11979.4,1996-02-27
363,5003.4,2010-09-03
3107,5501.2,2021-06-01
476,2037.5,1980-10-30
2109,15496.7,1972-11-18
6640,3514.7,2023-03-26
1922,17303.4,1988-06-27
955,15137.9,1983-04-25
6726,10446.2,2008-01-14
7230,11883.1,1974-08-26
1041,19313.0,2010-04-16
1718,3541.1,2020-01-24
3992,6742.8,2002-03-08
6892,16680.5,2005-01-13
6687,9851.6,2004-01-18
4551,8272.5,2014-04-04
55,1502.4,1972-08-26
7002,14588.9,2023-01-21
6858,19638.9,1994-10-29
4247,13044.9,1970-12-28
2921,11754.8,2010-10-03
6533,17276.7,1983-09-06
531,5120.0,1985-06-25
6126,16683.0,2023-04-20
3142,19253.4,2006-06-12
7293,3836.3,2020-12-25
188,17030.5,2011-08-22
2804,8678.4,1997-09-27
6854,6246.1,2014-03-24
1092,3407.3,1978-03-12
5410,7270.9,1972-11-25
1303,14303.2,2007-03-07
1072,16660.5,2011-02-11
976,6038.2,1970-07-05
6776,16081.2,2004-02-13
7455,9823.1,2008-10-13
4506,14021.0,1984-05-12
669,6563.1,1984-11-07
4552,19327.0,2011-12-04
2818,6265.0,1990-11-06
5889,3265.8,2019-10-27
6601,1336.3,1984-07-21
3438,10613.7,1987-01-24
2925,17191.9,1981-02-19
1359,18109.0,1985-04-07
4679,5898.5,2012-09-28
4439,17974.7,2000-03-21
5170,5848.6,1985-07-17
312,8749.4,1995-09-07
1520,3880.7,1991-08-27
944,10408.3,1981-11-14
2758,12450.4,2019-01-05
4323,9105.1,1976-07-02
2400,13297.9,2017-09-07
3653,4706.7,1983-07-31
1098,11236.2,2016-10-11
4117,19966.3,2019-03-01
5618,8344.8,2013-09-19
781,14691.4,2015-11-04
5094,14485.6,2023-10-14
3150,19558.6,2001-06-18
2283,14180.7,1989-08-27
86,18106.6,1988-06-21
6715,8663.0,1986-06-08
4917,16478.5,1989-08-20
3932,4501.6,1982-04-29
7934,3659.8,2012-10-06
3420,861.9,2007-04-09
1651,8211.4,2007-01-05
448,3838.9,2017-03-20
5194,11216.8,2015-03-19
6776,16015.9,2003-02-24
2557,4059.1,2012-03-31
5523,2967.7,2013-08-15
1165,7020.5,2018-12-04
2252,2649.0,2021-09-04
3110,5949.7,2021-02-18
7160,7049.9,2002-01-05
4882,15323.6,1975-06-08
7472,16210.4,1992-03-04
7710,17759.2,1982-02-21
7148,15960.7,1991-05-10
5260,16045.2,2016-03-01
857,16241.5,1999-12-31
5768,6605.9,2018-09-03
5073,12197.5,2005-08-22
1623,8749.8,1975-10-16
2844,13003.1,1997-04-23
4768,10414.4,1975-04-29
873,4750.0,2016-06-24
1341,12411.2,2023-05-13
1100,18621.5,2018-02-17
4148,14245.7,1986-02-05
4764,7160.3,1983-08-27
6136,1170.0,1977-04-08
3186,5574.7,2021-01-30
2778,3809.5,2021-06-03
1386,15369.9,1991-04-11
2090,16491.1,1982-03-10
7161,8537.3,1976-08-08
1852,13630.9,1972-01-14
3247,18421.5,2007-04-20
3056,11943.0,1987-10-20
3858,12344.7,2000-03-09
506,2201.9,2023-07-26
7395,17305.1,1983-12-12
4761,9922.0,2014-10-30
508,12072.1,1986-04-17
4550,5103.5,2022-12-23
5907,17682.1,2007-04-25
5110,10060.9,1987-07-11
393,11340.6,2016-07-17
7827,17612.5,2023-11-07
5127,10963.4,1978-12-20
6028,12293.8,2004-10-09
7272,1745.6,2017-06-14
3590,13261.8,2021-07-11
878,5241.8,1993-05-27
4706,6424.9,1994-01-24
1957,6058.2,2006-12-19
3480,8374.5,2004-06-08
1216,11940.9,1971-11-27
6444,15241.9,1973-08-24
5992,8640.7,1995-07-11
2197,19749.8,1994-08-08
7089,19384.5,1974-10-01
6737,13563.3,1988-04-25
309,19722.6,1978-02-25
3156,3644.6,1975-09-18
7142,10331.9,2014-08-25
1875,17981.3,1988-02-23
628,16983.6,2017-10-01
283,710.9,2020-02-14
5130,12118.5,2002-12-26
7365,4720.9,1975-01-08
3495,9546.2,1988-09-08
3965,9835.5,2002-06-16
7431,12928.8,1987-12-29
7612,9735.6,1982-04-09
6870,4036.9,1976-01-05
6087,7483.5,1973-09-13
6905,7869.2,1984-01-21
2404,12199.1,2010-11-18
6666,5319.3,1974-12-04
5076,19530.2,2015-05-06
5171,16908.2,1997-08-14
1491,4585.4,1995-05-17
3368,1062.5,1987-12-25
3746,5298.4,2003-07-10
964,1921.6,1973-07-28
7729,14833.7,1971-06-27
267,2847.6,2018-01-23
226,6274.7,2022-01-14
3078,14755.5,2005-03-11
6563,3790.3,1978-02-19
2500,17533.2,1997-03-08
7521,10016.0,2011-10-05
1419,18504.8,1971-05-24
608,13260.2,2014-04-30
5902,5793.8,1998-05-09
7694,17329.3,1984-04-15
2502,17156.8,1985-08-31
6038,11400.8,2010-05-16
5614,1192.8,1991-06-23
2148,13967.5,2016-03-28
6033,3525.0,1979-12-27
3213,3679.9,2008-08-29
7808,16149.0,1988-11-24
2450,10962.7,2005-07-10
2666,1282.8,1971-08-13
249,11752.6,2007-03-21
7383,15872.6,1995-01-02
2027,4334.4,2013-12-01
1418,17035.2,2020-08-20
6288,16332.7,1997-03-23
6893,1568.6,1971-05-04
28,10231.5,1974-02-17
7459,17389.6,1999-12-16
7651,6084.6,1992-12-05
5042,3215.6,1995-07-05
2655,5220.4,1986-03-27
2629,14839.6,2022-01-10
4360,4399.5,2003-04-06
4907,7135.9,2005-07-31
4651,10634.8,2005-10-16
4553,17725.9,2000-01-14
2100,6217.2,2000-06-01
2198,10252.6,2008-06-13
7499,7157.9,2014-07-27
3488,18721.1,2012-12-10
4051,10132.0,1976-10-13
195,17073.3,2023-01-26
5335,7546.2,2008-12-22
1727,18501.5,2020-10-09
2569,10445.2,1977-04-06
1936,12602.3,2005-08-20
6762,5320.6,1989-11-24
7274,7667.4,2022-09-08
6736,9946.2,1985-03-27
1626,16097.0,1998-05-05
909,3448.0,1984-11-03
975,14766.6,1981-06-21
6659,3627.2,1984-01-18
2927,12114.8,2004-12-20
7189,8292.0,2013-09-24
2984,927.3,2006-08-25
4702,7132.8,1982-10-16
2521,11351.5,1984-03-01
4863,5613.0,1999-06-04
2917,13420.0,2018-11-03
2587,1157.8,2012-04-23
992,18042.2,2011-08-27
3626,8917.5,1982-08-07
7974,17527.3,2000-08-02
3108,14756.2,1974-09-03
4957,2898.1,2001-03-18
7281,12348.7,1982-08-15
2724,3315.5,2008-08-08
5923,1276.6,2000-07-12
1128,2670.8,1984-03-04
33,16597.6,2019-01-11
227,3753.4,1983-03-02
6112,16986.0,1975-04-05
2708,5248.4,1970-02-06
1485,6268.6,2016-08-22
4087,4910.5,1992-03-06
5692,15820.1,2020-05-11
3102,16955.2,2022-08-29
5945,12780.4,2003-06-02
7682,1048.7,1994-02-24
7754,13915.3,1997-05-28
3935,15540.1,1999-05-04
7915,6051.1,2002-12-04
2481,9677.1,1997-04-11
7121,7212.3,1993-02-06
3522,16146.7,2000-11-13
4620,9960.4,1976-05-06
39,18555.7,2013-03-22
7237,15525.6,1989-05-02
7982,5558.5,1972-11-02
1243,18747.1,1986-06-26
3299,7118.2,2006-05-02
389,5820.4,1983-11-07
1549,17495.1,2002-09-20
2390,5791.3,2002-09-07
1217,1718.2,1992-11-19
5061,9757.3,1992-02-26
321,12790.9,2021-01-11
6511,4632.0,1985-02-20
2879,8505.4,2012-03-31
1284,1759.8,2002-10-03
3840,5201.4,2011-03-03
4271,4509.2,1972-02-25
5894,13477.1,1991-12-03
6829,9787.3,1980-12-25
210,18795.7,1998-06-29
1613,18124.8,2005-01-31
3358,5517.7,2001-01-11
186,11371.0,1985-08-16
5470,10475.6,2023-08-04
2004,4999.5,2008-06-06
2168,9661.1,1974-03-09
4475,3954.2,2016-08-08
7457,2559.1,1995-08-12
6224,18220.0,1971-11-11
2918,15767.2,2000-03-15
987,12707.2,1991-06-19
2644,14530.1,2008-03-15
7673,18177.5,1988-03-24
6346,4791.4,2013-07-27
3596,3623.3,1992-12-10
1650,18428.6,1988-01-06
5775,18432.2,2015-02-21
1258,19302.9,2016-01-17
2800,18534.9,2018-04-02
382,1200.9,1979-01-11
5503,11229.3,2006-08-17
6418,10589.6,1974-05-21
1880,14201.6,2002-07-30
2826,8655.0,1992-04-28
6323,13447.2,2008-05-30
6789,17593.0,1991-12-08
1604,16631.5,2010-09-06
7376,1938.1,1980-09-05
6290,17005.6,1991-08-14
4286,15320.7,2011-02-08
4088,18835.0,1993-05-10
1875,15001.3,1994-07-26
3486,16818.8,2021-07-27
1706,8374.4,2005-05-01
3160,17398.8,1970-01-07
2477,14093.6,1994-08-11
3581,6065.2,1982-04-18
2815,6336.4,2001-10-05
1473,6671.8,1992-09-30
7212,11484.9,1975-12-26
7472,7912.4,1982-10-03
7177,10519.1,1980-07-09
2307,4404.6,1992-11-03
7378,8669.2,1988-12-14
5946,6278.0,2017-06-18
323,14913.0,2023-02-07
4950,9370.1,1995-06-24
6060,6576.3,1980-12-05
7105,722.0,1985-03-01
6655,4319.9,2023-05-18
1868,5013.0,1980-05-11
2187,2132.5,1982-10-02
7316,17522.9,1993-12-15
2540,13213.9,2014-09-25
4415,11998.5,2004-01-12
3297,7984.3,1998-03-02
978,14055.6,1975-05-29
6538,14997.4,1993-03-26
3775,19037.8,1998-06-28
2639,12997.6,1997-05-09
7461,15510.1,2018-07-04
7866,16605.9,2010-09-24
2773,7576.5,2004-02-14
6518,18381.9,1972-08-19
5911,6399.3,2007-08-28
711,12193.4,2000-01-21
5991,13888.4,2020-10-20
3251,3940.1,1998-10-08
657,11575.0,1996-03-13
6295,6495.9,1974-05-13
5840,15202.6,2021-01-24
5588,18056.8,2003-08-07
1858,12864.5,1971-09-07
5713,10723.0,2017-08-18
3652,5297.2,1997-10-16
5120,14211.4,2003-09-02
4033,19389.3,1979-08-09
6175,11293.5,1988-02-13
877,2320.3,1977-05-21
1097,4323.6,1995-03-05
7638,15382.9,1993-01-11
3703,16924.2,1988-11-05
2772,4619.9,1995-02-07
7405,884.0,2007-10-17
2537,3542.9,2021-04-15
5718,3262.6,1974-06-20
402,4256.2,2010-12-02
179,8018.3,1986-01-12
1835,2407.0,2021-11-06
1148,16600.3,1972-02-14
3458,16857.4,1989-08-02
3283,5008.4,1978-10-09
1455,17777.3,1987-06-07
4336,7497.3,1989-03-13
7529,12816.8,1972-12-15
2353,15810.7,2023-09-15
929,2627.6,1989-02-20
5292,2037.5,2002-01-31
4554,13271.6,1972-05-16
6468,4227.3,1993-01-09
1209,15321.8,2000-04-23
5102,7694.0,2023-07-09
506,8892.1,2008-06-08
6686,13179.4,1986-03-18
5608,6347.0,1993-02-18
764,11985.0,2003-02-25
1695,4214.2,1977-04-28
238,6550.7,1993-08-01
5071,9867.7,2008-06-15
5811,13383.2,2023-07-09
7631,14412.7,1974-04-28
7896,2943.0,1975-01-07
5412,16531.3,2017-12-14
2946,1230.5,2023-06-06
946,7830.4,1984-11-22
2865,9952.5,1985-06-13
7076,19279.3,1991-03-22
3371,19952.2,1990-08-20
4311,15039.4,1970-03-18
5529,10267.7,1973-12-24
1927,18891.1,1990-08-09
3293,16986.7,1996-03-03
5423,10121.5,1985-07-17
566,12247.1,2002-10-15
6924,10949.6,1979-04-07
1476,14730.1,2014-05-06
5102,10019.9,2016-07-21
883,5384.2,1977-12-04
3268,19867.0,2003-07-01
4239,12242.9,1983-12-21
7842,16666.9,2010-09-03
949,9529.2,2002-07-24
7314,12370.1,1984-11-10
7143,8884.8,2003-11-05
2166,2708.1,2006-05-29
1883,1515.7,1980-07-11
3606,5183.3,2021-12-15
492,11779.5,2000-05-20
6705,4974.1,2005-06-30
2408,2195.6,2009-05-29
7862,10890.2,1984-10-03
973,2968.7,1990-06-02
6953,1015.6,1992-09-14
4967,18253.0,2012-09-10
2219,1401.4,1992-12-10
7668,7544.7,2023-10-30
2190,9292.3,1992-05-25
3251,13218.9,1984-04-14
7167,9648.6,1980-12-16
928,1339.7,2018-10-07
42,7612.7,2011-10-29
4464,11628.0,2021-10-14
6769,6691.8,2022-10-03
2561,17432.5,1995-03-03
241,3272.8,1977-10-29
2643,19576.6,2006-11-07
3661,11385.2,2018-01-24
6929,12403.6,2018-04-13
4036,9475.1,1997-10-21
4855,1871.0,2003-07-28
1844,17749.5,2015-06-07
5633,9771.9,1986-02-18
1671,15238.9,2004-10-31
4225,3295.1,2020-05-10
1409,1764.1,2019-11-18
1227,11164.0,1978-05-18
4669,7725.7,2000-12-30
3127,6389.1,2009-09-22
5778,7273.1,1982-09-16
6239,13314.2,2015-07-25
1654,1359.4,2005-03-30
1397,18253.0,2023-01-07
4682,12042.2,1976-02-12
7799,5917.8,1995-07-28
6470,16129.2,2018-05-03
7447,8142.1,2023-10-03
6613,997.6,2001-02-16
7372,6625.7,2023-02-25
2860,19056.3,2009-04-30
7423,10324.4,2019-09-26
2708,863.9,1993-06-23
6101,13108.1,1975-10-13
1232,18623.8,2012-01-08
5900,9996.4,1996-09-25
861,17776.5,1975-01-16
2943,6145.5,2002-02-02
7456,15598.4,1990-11-29
324,11591.9,2005-03-03
2245,8640.1,1983-12-28
2812,6216.4,1997-03-23
6487,8943.5,1988-09-30
4486,6441.8,1980-06-26
3027,4929.0,2011-05-12
3762,2045.1,1996-07-05
6840,17027.8,1974-10-08
6817,1782.9,2012-08-03
4024,19846.4,2015-04-27
7783,9941.1,2021-06-30
3770,3999.3,2003-06-14
7877,2291.6,1995-03-08
922,555.0,1983-03-09
3583,19847.7,1990-11-06
5127,12340.2,1970-08-05
6995,1379.7,1999-02-08
2288,719.4,1995-09-08
5497,10912.1,1988-04-16
890,14358.2,1998-12-06
1467,5604.3,1997-07-22
4603,9796.7,1973-12-27
726,6863.0,2014-03-03
181,7464.5,2010-06-12
4309,10891.7,1993-01-27
7357,16272.5,2010-03-01
7113,16367.8,2013-10-16
315,11850.7,2014-05-16
1258,10309.3,1976-01-14
7118,15973.1,1999-08-14
1263,805.9,2020-02-24
4705,10161.4,1994-02-19
2626,4010.0,2009-03-21
1390,2384.1,1988-03-22
1166,12997.5,2005-06-02
3694,9667.6,1999-05-03
2516,976.4,1973-02-26
6729,7117.1,1994-10-27
7617,8807.8,1981-04-15
103,14148.6,2010-10-06
5361,11073.5,2013-06-27
2243,16003.2,2005-03-03
2371,19038.2,1990-06-20
6369,11407.8,1978-01-01
3852,15808.5,1994-01-13
7154,15493.7,2021-10-20
6404,19248.1,2013-06-22
7516,11272.3,2019-12-29
5509,19026.4,1975-06-19
7757,2367.9,1998-05-26
2064,3047.2,1978-05-26
1606,3611.3,2014-03-22
5411,17836.4,2012-04-15
4446,15191.3,1974-11-29
623,3641.5,1976-06-13
143,16944.5,2019-06-15
2207,13984.4,1981-02-21
5963,12693.9,1984-11-17
857,1376.5,1991-05-27
3989,4017.2,1980-07-15
5464,14141.1,2015-01-04
5978,13326.1,1971-07-10
6574,5854.1,1971-10-25
2983,18045.7,2016-12-14
4365,4162.1,2013-04-05
4450,19171.6,1979-11-10
690,15213.1,1989-01-10
3680,7772.9,1985-04-17
3511,2079.2,1986-11-02
3837,2005.2,2008-02-07
5019,4634.6,1996-09-29
2887,4615.9,2021-03-19
1779,5485.3,1996-01-23
557,3067.4,1978-01-09
883,13205.5,2016-06-18
4165,11107.8,1978-07-02
134,5773.9,2022-05-13
979,13275.9,2013-02-06
3742,8206.4,1996-04-15
2745,521.7,2008-05-11
3712,2122.3,2004-08-16
90,6849.9,2019-04-22
2882,14064.0,1973-04-18
2693,11524.1,2009-12-28
4479,15183.1,1973-03-11
2743,2801.0,1977-03-23
6416,4704.7,2023-09-11
7792,12716.1,1973-07-17
4335,16301.5,1977-11-25
4350,15783.5,1991-03-01
1772,16913.1,1999-09-26
3705,3398.4,2016-03-26
4891,14588.3,2014-05-08
5939,14381.3,2007-09-16
7764,12355.5,2019-04-01
1703,1207.1,2022-07-10
1869,1394.0,1980-11-12
2964,12851.0,2000-11-12
6118,6726.8,1976-12-13
3011,2583.3,1972-05-25
1775,16447.5,2002-11-17
141,15201.2,2016-08-23
5050,13088.6,1996-07-04
1288,16792.8,2016-04-03
4167,6364.3,2022-01-23
7570,4944.1,1977-09-05
3545,18244.7,2010-08-14
4532,5141.6,1992-02-18
7446,6557.4,1990-05-06
5055,1618.6,1988-04-18
5009,7507.6,1998-01-16
511,6908.2,1984-08-30
671,5305.3,1996-06-10
49,5209.1,1982-01-19
2448,1682.1,1994-07-28
4082,3263.7,2015-05-04
2761,16221.6,2014-04-24
3729,11657.7,1978-05-01
7907,9624.7,1983-11-08
5613,19569.2,2008-04-06
7267,13364.1,1983-04-16
5666,6611.2,2021-01-01
76,16184.0,1999-11-28
6591,3596.5,1984-09-25
3977,16230.0,2010-09-06
5559,16148.5,1999-02-13
2542,5132.0,1973-10-29
3115,15001.4,1987-11-24
7787,3141.4,2022-09-20
6653,14072.5,2016-06-21
128,15740.3,2010-06-03
526,16468.6,1975-12-06
4251,13944.9,1993-12-26
3227,14538.7,1980-02-13
5262,3586.0,1983-02-10
7140,15369.9,1975-07-03
7949,17510.8,1997-02-28
517,8632.9,2016-04-15
7807,16721.8,2014-09-22
2255,5191.0,1999-06-10
2506,16897.2,2010-07-22
3094,11600.9,1978-02-19
7359,4981.9,2015-03-29
7380,2322.1,1970-04-19
5375,5890.7,1983-07-11
6888,1462.4,1996-10-29
25,18568.5,2015-11-10
6693,19671.5,2004-05-16
4862,18785.4,2020-02-14
896,6002.1,2009-01-17
2665,2318.4,2022-08-20
7351,12356.0,1995-05-11
4876,7005.8,1985-10-22
1982,12708.1,2008-07-10
7031,11686.3,1979-07-06
7706,16295.9,1980-02-19
5754,14697.6,1983-08-17
3329,9023.6,2016-07-22
4974,17239.5,2001-12-25
2673,14000.5,2005-09-06
1107,5566.4,1992-05-15
5437,16202.1,1994-07-05
2619,1138.6,2022-07-29
496,12926.0,1987-05-27
1755,2206.5,1987-04-29
6709,2072.1,2000-01-30
2385,5870.0,1996-11-20
4704,3252.0,2020-12-21
6589,6963.5,1990-01-03
6800,11182.8,1989-03-05
3553,17761.4,1977-08-18
4795,18916.0,2009-04-09
1316,1322.9,1997-10-13
6792,17476.4,2012-09-05
3487,15769.0,1970-03-04
720,13828.9,2000-07-14
288,19361.6,1983-01-25
5102,8166.5,2018-11-27
1615,15278.8,1993-05-02
7892,18168.5,2011-04-15
43,18091.0,2023-12-18
1365,4766.6,1990-01-06
4411,7866.0,2011-07-04
3173,10066.1,1977-04-11
2277,15726.1,1983-11-06
301,14166.1,2023-06-05
1478,18172.4,2023-09-10
5502,19023.0,2002-02-13
5604,15960.7,1995-09-10
4172,3651.5,1983-04-21
4027,9876.1,1982-05-28
4659,19247.3,1978-10-24
7063,9136.3,1995-01-10
4302,9910.8,2014-03-18
3317,14132.7,1992-03-16
3220,14424.5,2022-01-23
6617,1783.2,1994-07-09
7628,14015.7,1997-05-13
7646,2783.4,2023-10-15
4857,6945.6,2021-12-08
3660,11360.8,2013-12-22
4068,10113.1,1996-09-23
5596,6967.9,1987-09-09
1438,10951.0,2019-10-02
2081,1954.3,2012-07-02
7292,5838.7,1977-08-30
5107,11197.8,1974-02-20
2273,10863.2,2006-04-21
7626,11792.5,2004-05-05
694,11691.5,2000-08-10
7876,7736.1,1984-07-06
5396,18340.4,2020-10-13
468,10477.1,1990-04-04
3253,10902.2,2007-09-15
3902,1752.8,2015-01-02
6318,6685.9,1996-09-27
765,19344.8,2021-04-29
3611,13422.8,2019-04-15
6358,6329.5,1995-04-16
4824,6063.9,1996-03-13
4427,6994.2,1999-09-10
4388,15974.8,1989-12-31
1480,9911.9,1996-11-06
1499,10059.0,1980-08-19
1313,18306.6,1991-08-25
793,10579.7,1984-10-27
2574,16681.2,2007-10-08
7867,8663.9,1976-09-21
3709,11636.3,1987-02-16
2276,12975.6,2018-02-12
6203,13110.9,1976-11-13
7741,14853.8,1983-05-01
4593,5326.7,1993-05-03
5690,4145.6,1994-09-09
2953,19784.5,2017-03-12
1414,10001.1,1982-06-03
6630,17937.1,2022-03-02
6326,6907.4,2023-10-09
5198,16543.0,2003-12-19
2747,13918.1,2010-02-23
3242,7668.8,2005-07-03
4533,11724.9,1975-04-17
3440,9485.0,1987-12-04
5468,7693.2,1999-02-18
1291,19945.1,1978-12-07
4545,9164.2,2008-02-02
6177,11040.4,1977-02-27
1062,1876.1,1988-06-03
7153,4232.6,1970-08-13
3782,18085.2,2010-10-25
5452,12642.2,1971-07-01
4104,14933.3,1998-08-03
7474,13003.7,1989-08-10
6242,2658.6,1979-07-05
5189,4202.0,1981-11-16
49,4912.6,2016-01-17
3702,6682.3,2021-07-29
6739,6219.9,2017-07-05
3952,18054.9,2021-05-22
1034,11775.6,2009-05-01
783,11919.5,1993-01-06
6516,11957.8,2020-09-01
4948,18195.7,1975-08-30
6280,10960.1,1977-12-07
7982,10736.9,1974-10-11
455,14999.8,2019-09-10
4996,969.3,1974-04-19
1465,1707.0,2005-09-18
198,16547.4,1975-10-18
5824,12498.5,2011-02-17
3557,11527.4,2021-06-13
845,2702.8,1975-10-09
6215,9240.3,1999-02-27
2346,12001.1,1980-08-23
4317,7726.7,2019-11-10
5694,12859.6,1999-07-23
6412,6772.8,1991-11-07
7089,10685.8,2005-07-10
6178,18697.7,1974-07-03
5092,9906.8,1999-02-11
7252,18507.3,2023-02-20
3017,10648.7,1988-04-03
894,4040.6,2014-07-10
6896,13110.8,2020-08-11
1233,4639.6,1991-04-07
2727,8913.3,2000-02-05
1977,1840.0,2011-07-28
4036,2247.8,2019-07-03
7181,19773.0,2008-01-13
1683,14428.1,2021-07-01
5173,1059.7,2015-01-30
6018,10375.6,2015-09-06
5837,5667.2,2015-09-26
7583,3996.0,2004-06-03
6091,4651.4,1972-04-27
1029,12100.6,2011-12-29
181,16750.8,1974-09-13
1164,19118.6,1997-08-25
2604,12125.1,2016-05-26
5160,8833.5,2021-10-02
1966,15535.8,1995-11-14
1328,7766.4,1970-10-17
3349,3386.0,1981-09-16
7198,3583.9,2011-10-03
1339,10945.4,2022-09-09
7595,8256.6,1985-09-26
6679,19874.1,1987-12-02
3987,16602.3,1994-03-01
704,7151.1,2020-08-31
2888,12892.5,1987-06-10
2824,3662.4,1981-06-17
4787,585.3,1992-01-31
1353,19060.4,2004-04-01
3623,15200.6,1986-05-15
1532,9849.7,2005-09-05
4319,2444.5,2019-12-15
5581,6757.9,1991-06-10
2097,17743.2,2004-06-11
5082,11881.5,2014-08-28
1595,6808.0,1998-04-24
7461,869.0,2005-09-08
3625,9827.5,1979-06-04
2959,2878.6,2001-05-18
7684,19244.0,1972-06-26
7683,1039.8,2005-11-13
6110,17175.8,1972-03-31
6763,6690.4,1996-04-09
1973,14590.8,2006-07-27
2420,18484.8,1998-06-15
305,6013.7,2019-08-07
3205,6830.2,2008-02-20
3321,2535.2,1971-06-28
2340,14778.7,1992-01-21
4195,11554.1,1975-11-02
5632,12672.1,1979-06-10
7808,6727.1,2003-03-20
496,12516.0,2018-12-04
2649,12066.5,2015-03-16
6153,3456.1,2006-09-13
7414,4751.2,2006-12-20
1069,19907.2,2012-06-07
4196,14442.0,2005-11-09
5958,8352.0,1973-02-04
2914,17703.7,1998-04-12
4805,17972.9,2010-07-19
4967,15903.5,2019-07-16
5129,12839.4,2000-07-16
6463,15513.4,2021-11-18
5891,13247.0,2010-01-15
3988,9290.4,1983-02-04
5782,17159.3,1977-07-06
5050,19487.5,2023-02-21
3362,1124.4,1979-01-31
2621,7091.7,1985-04-04
4405,14797.1,2006-02-09
665,17710.9,2011-12-05
7816,19198.9,2010-12-01
6779,12040.3,1984-03-31
5466,3783.5,1972-03-16
1109,11821.6,2016-10-25
3118,16491.8,1979-05-30
4133,4600.7,1996-04-02
2010,16300.9,2007-04-15
928,19026.2,1999-05-24
1200,19631.1,2007-05-03
7961,19845.6,2022-04-03
971,11148.8,2003-03-30
6069,15712.0,1992-03-16
5688,16145.3,2013-08-03
4505,15731.9,2007-12-21
1404,11303.3,2012-12-16
3292,14228.4,2006-09-04
3238,4805.2,1981-08-30
7841,17758.8,1982-08-30
7270,18843.7,1978-07-23
5844,6474.5,2021-04-01
1494,16364.5,1977-03-10
4967,11259.4,1980-02-07
6056,3356.5,2013-12-20
2462,2046.8,2006-05-26
906,9997.3,1990-10-07
7646,11376.8,2014-10-10
1126,3912.5,2006-12-23
265,6480.8,1984-12-10
14,17691.1,2016-10-31
6423,18144.9,1996-09-09
5251,19976.0,1983-08-28
3388,14560.5,2016-04-20
4475,2196.0,2018-10-04
5469,9088.0,1979-12-29
2448,16528.3,1993-10-24
2559,19932.6,1970-12-30
415,5885.3,1988-05-01
4196,1405.1,1993-05-22
5955,17927.2,1974-10-25
422,8333.2,2000-08-20
4424,1005.8,1990-04-01
3583,3837.1,1990-01-03
3624,867.3,2018-04-10
7502,9848.7,1979-10-27
6950,18224.6,1991-09-11
41,3222.4,2004-08-17
7294,1658.9,1995-01-02
4361,12529.2,2019-11-08
6355,2292.2,1973-05-18
5258,6536.8,2009-07-29
7674,10340.1,2006-08-05
7138,1925.3,2001-08-27
253,18706.0,1981-09-07
654,4915.3,1977-01-21
1820,11663.6,1988-12-30
3252,13628.1,1985-07-07
779,8705.6,2016-09-02
3181,5282.1,2005-02-21
79,4501.4,2013-06-28
5537,8426.5,2009-02-02
3472,17575.8,1999-03-31
5769,6677.8,2001-04-05
2686,5862.0,2011-03-04
4998,17181.4,1986-04-10
776,17024.2,1998-11-22
2967,16272.1,2023-12-13
1120,1647.4,1993-07-10
2236,16669.0,1974-03-10
1397,4462.2,1995-05-29
516,9545.8,1991-01-30
4342,1551.7,1985-07-01
320,6927.6,1985-01-26
6415,17904.7,1978-09-28
974,10830.4,2016-07-29
3228,6377.5,1996-03-24
4850,12653.6,1989-12-18
5108,17792.9,2022-08-29
5529,11446.0,1991-03-03
822,12054.4,1995-04-11
4057,7396.8,2009-05-03
728,18391.4,1997-03-22
2926,8082.6,1976-02-14
7073,15267.7,2014-12-27
1957,16560.1,2017-01-10
5243,2514.5,1990-08-18
6672,3986.8,2006-02-06
1561,4385.9,1973-11-02
571,842.4,1981-07-09
7750,17797.6,1994-11-24
1551,19578.2,2022-03-24
7236,18355.9,1985-05-04
3564,13801.4,1973-05-17
2865,10708.6,1973-07-26
4900,15342.6,1983-03-13
2716,7508.4,2012-03-03
6985,1697.1,2008-06-04
6732,16069.1,1989-01-16
6343,11645.5,1987-02-20
2947,869.9,1988-05-02
7364,3385.8,1974-01-02
2210,14945.3,1973-01-19
3005,11011.7,1986-11-11
3552,12409.8,1973-03-24
2352,7428.9,2021-05-21
7096,17709.4,2010-06-14
2446,8162.4,2022-03-18
5575,3757.9,1988-11-10
2796,1971.5,1987-10-26
1899,2247.1,1994-09-18
4656,4401.3,2002-11-05
6375,5403.4,1984-07-22
655,2901.9,1974-09-07
6596,16128.9,2011-06-26
7494,6763.9,2004-06-04
6567,17142.9,1996-09-08
1140,5908.1,1972-07-26
5748,4725.7,2003-02-05
7228,9691.4,2006-06-11
4705,7825.9,2020-08-25
7570,9417.7,1978-10-06
3823,1219.0,2011-08-04
6637,17799.2,1975-11-30
6703,5563.7,2017-02-09
3539,12016.1,2015-02-02
3471,18603.4,1979-06-20
