object_id,creation_date,payment_term,total,consumer_id,consultant_id
5718,1977-02-05,1997-05-13,6881.8,4815,2738
5719,1985-08-18,2006-10-26,6142.3,4208,4212
5720,2007-11-02,2018-04-19,8226.0,4869,1617
5721,1973-05-09,1994-07-30,9135.7,5700,3549
5722,1974-12-31,2019-02-16,9865.2,5737,2207
5723,1972-01-16,1991-10-15,3180.1,6042,3935
5724,1972-10-24,2000-03-06,765.4,5072,1804
5725,2002-06-22,2015-06-24,9062.5,6746,2425
5726,1971-11-24,1992-02-28,6602.9,5585,5357
5727,1989-03-29,1996-11-11,6077.2,5649,3513
5728,1982-05-30,2015-04-29,7737.0,6693,155
5729,1994-09-23,2010-01-30,8181.5,6904,510
5730,1977-02-22,1980-01-22,9322.7,4030,869
5731,1986-04-20,2015-09-09,9255.0,5809,2019
5732,1994-05-08,1995-03-05,4038.4,6087,4304
5733,2017-12-22,2020-08-17,7001.4,4975,1574
5734,2002-03-12,2017-08-05,4218.1,6932,1838
5735,2014-11-19,2020-11-14,6211.3,6742,1461
5736,1997-04-14,1997-08-15,693.7,4950,3833
5737,1975-01-28,2003-12-01,754.9,4522,1804
5738,1979-02-03,1996-03-29,4550.1,4133,1782
5739,1985-09-29,2012-12-23,9820.1,5972,4931
5740,1971-12-11,1996-09-12,7765.6,5628,4824
5741,1980-02-16,1993-12-13,7974.4,5481,1475
5742,1991-08-07,2007-12-25,1035.6,6170,5944
5743,1974-06-15,2014-05-28,2806.4,5753,4929
5744,1986-11-07,1999-10-09,3158.7,4242,5597
5745,2007-09-22,2014-07-17,3905.9,4739,5215
5746,1980-06-17,2005-08-10,7604.2,4966,1186
5747,2015-03-14,2021-04-08,8824.3,4099,1498
5748,1981-07-13,2017-09-11,5075.9,6779,4034
5749,1993-01-06,2005-10-03,1450.3,6052,2235
5750,1974-02-04,2002-11-05,4195.6,6348,4131
5751,1997-09-19,2017-03-30,4038.7,5028,4877
5752,1975-12-13,1993-07-11,1173.7,5040,1125
5753,1970-01-14,1997-01-12,4235.0,5068,5687
5754,1998-07-06,2004-01-21,7758.1,4819,1322
5755,2007-09-04,2020-06-28,7488.1,6285,1952
5756,1999-11-15,2022-07-30,743.4,5303,1233
5757,1991-05-22,2021-09-01,9437.2,4469,5227
5758,2002-10-17,2003-12-20,4638.9,5954,239
5759,1998-11-01,2020-12-21,2092.6,5306,5670
5760,2001-10-09,2010-06-30,5780.9,6864,3923
5761,1982-03-16,2014-01-20,4309.0,5070,754
5762,1987-06-19,1998-09-23,7414.1,5047,61
5763,1994-07-25,1998-12-10,2593.8,4329,5370
5764,2015-02-21,2022-03-19,3622.4,4384,3434
5765,1976-02-08,1991-06-03,543.0,6619,4555
5766,1999-11-04,2021-05-10,1947.3,6008,3767
5767,1990-12-02,2006-09-28,2213.7,6888,735
5768,1983-11-20,1994-04-10,6917.7,5365,2749
5769,2001-06-29,2007-02-12,3722.5,6105,2271
5770,1986-11-05,2016-11-19,3930.3,6748,4953
5771,1983-09-30,2021-12-27,5614.4,6767,602
5772,2009-09-09,2023-05-26,4774.1,6855,3878
5773,1984-06-11,2013-03-11,5853.3,6607,1961
5774,1978-12-14,2007-08-13,1076.7,5296,5414
5775,1988-04-30,2020-02-16,3737.2,4461,1912
5776,1985-01-26,1995-05-16,2857.5,4918,2410
5777,1986-10-04,1987-04-12,9497.5,5064,2720
5778,1987-06-07,2008-02-15,8836.4,4673,1208
5779,1988-04-25,1996-07-10,3776.0,4278,4181
5780,1990-08-14,2003-05-22,9243.5,6685,1617
5781,1985-04-21,1985-10-09,1945.2,5942,3818
5782,1978-11-17,1981-05-09,7777.7,5148,539
5783,1982-11-02,2020-06-17,3631.8,5163,3401
5784,1984-05-08,2000-08-23,2777.2,6111,2805
5785,1986-03-13,1999-05-02,7477.9,6765,164
5786,1978-05-28,1998-09-02,8558.1,6636,621
5787,1999-05-07,2022-04-25,6573.6,4371,1173
5788,1996-03-26,1998-07-09,2501.3,5187,613
5789,1998-07-15,2010-04-06,801.3,6997,4719
5790,2001-10-16,2005-06-28,3739.5,6988,2982
5791,1990-10-23,2022-07-05,2408.0,6462,1338
5792,1987-07-24,2014-02-24,6544.5,5442,4678
5793,2015-10-23,2018-05-10,4589.8,4317,604
5794,2007-01-25,2017-09-29,2477.8,4452,889
5795,2000-05-31,2010-09-19,982.1,5432,1354
5796,1977-10-29,1983-06-15,4583.6,4691,5540
5797,1970-08-15,1988-01-10,4907.4,6613,4907
5798,1983-09-21,2023-11-12,6750.5,5091,4537
5799,2001-05-15,2013-08-11,6264.8,5034,1796
5800,1975-06-16,2019-06-04,9936.2,5432,4381
5801,2001-10-03,2022-06-02,7193.8,6092,725
5802,1975-08-27,2019-05-22,5746.9,4463,3365
5803,1987-02-02,2007-02-25,9928.6,5819,4562
5804,1990-10-01,2022-04-09,3410.8,5846,3354
5805,1995-01-27,1995-03-18,890.8,5587,4253
5806,2009-01-27,2011-10-17,4575.3,4582,3089
5807,2012-03-19,2023-06-29,2250.3,5968,1507
5808,2005-05-04,2009-01-09,6265.2,5426,974
5809,2010-11-11,2015-04-28,8628.1,5517,458
5810,1981-12-26,1989-03-18,8179.5,6912,5155
5811,1997-03-06,2016-09-20,3910.8,6333,2970
5812,1971-05-23,2012-10-13,2854.9,6409,2790
5813,1997-07-25,2014-06-01,3372.9,5217,1177
5814,1976-01-10,1994-01-06,9536.9,6139,1754
5815,1983-01-23,1984-08-19,4005.4,4735,2177
5816,1971-09-08,2013-10-24,4117.1,5304,5559
5817,2002-09-06,2021-01-06,3622.5,5805,1728
5818,1981-07-29,2017-01-16,5216.5,5183,2715
5819,1986-09-05,2010-12-26,7314.4,6163,30
5820,1979-05-09,2014-04-22,5476.3,5779,5338
5821,1971-11-09,2020-06-21,7791.8,4784,2831
5822,1991-07-28,1992-06-03,8900.0,6136,4185
5823,1972-10-18,1973-10-01,840.8,5570,5058
5824,2001-05-06,2012-01-08,2313.2,4671,479
5825,1978-05-06,2012-01-04,3096.9,6266,3441
5826,1996-09-17,2012-01-01,2981.1,5035,1308
5827,1987-09-02,2009-08-26,9198.5,4331,828
5828,1995-01-13,2020-09-06,582.1,4365,4964
5829,1986-01-25,2010-11-24,6188.1,6345,517
5830,1972-02-12,2011-11-04,2637.8,5420,4791
5831,1995-05-29,2013-06-25,3511.1,4577,502
5832,1976-10-14,2015-03-13,2069.2,6709,3197
5833,1987-04-25,1992-07-13,5804.8,6316,4889
5834,1988-02-27,1989-02-01,5767.2,4773,230
5835,1985-08-31,1996-05-21,8679.4,6485,697
5836,1980-11-28,2004-01-06,9107.0,6037,2204
5837,1997-05-10,2008-02-07,4850.8,5431,81
5838,2005-01-17,2006-05-28,8400.6,6953,2100
5839,1987-09-14,1997-12-15,8224.0,5092,2684
5840,1985-02-13,2020-07-27,2892.7,4745,5565
5841,1989-06-18,1989-09-13,3621.2,5208,1258
5842,1973-02-25,2012-01-05,8024.5,6411,5731
5843,1983-07-24,2019-11-26,8145.2,6988,2078
5844,2004-12-14,2013-10-12,1399.6,5155,4846
5845,1989-02-20,2002-10-05,800.6,5144,4455
5846,2013-01-23,2023-10-31,1213.3,6749,4541
5847,2005-02-20,2009-06-24,4712.0,6464,4251
5848,1999-11-05,2020-06-17,9325.5,6950,4455
5849,1999-03-12,2007-02-14,6659.7,5555,1247
5850,1977-09-24,1986-11-16,5494.5,6386,4535
5851,1980-11-26,1987-01-20,3283.2,5732,3440
5852,1970-04-07,1981-04-02,6304.5,5055,3478
5853,1997-04-15,2015-12-05,9091.4,5141,3587
5854,1992-05-24,2007-07-27,4527.7,4235,486
5855,1974-02-04,2008-08-23,7375.2,4835,5775
5856,1975-05-04,2010-12-15,9587.1,4045,3551
5857,1970-02-28,1978-08-20,5377.4,5766,4576
5858,1991-03-01,2015-11-03,9821.9,4307,5523
5859,1995-02-25,2016-06-22,669.8,4908,4156
5860,1978-11-20,2017-09-23,755.9,6357,1648
5861,1978-03-01,2008-06-04,919.7,5978,3705
5862,2006-01-11,2023-11-04,6786.7,4992,5037
5863,2010-08-23,2016-07-22,8084.3,6915,824
5864,1973-06-28,2005-09-24,7341.9,5902,4913
5865,1994-05-06,2005-05-19,7925.3,5302,1449
5866,1979-12-03,1994-01-05,8598.7,4008,3866
5867,2010-04-25,2022-10-30,6460.6,5770,2881
5868,1980-11-07,2016-06-15,3930.9,6844,624
5869,1995-06-05,2004-05-04,7521.9,5612,3941
5870,1991-07-29,2020-11-27,1005.0,5601,4396
5871,1979-10-23,1997-07-20,4164.8,4818,241
5872,1980-08-20,1999-02-05,5939.0,4499,714
5873,1975-02-21,1981-11-02,8254.1,5773,5621
5874,1972-04-27,1989-10-08,7212.2,4507,4168
5875,1990-07-08,2009-01-18,558.0,6676,579
5876,1979-08-24,1992-12-08,8921.6,6670,3015
5877,1972-03-05,1979-06-01,5171.8,4385,4792
5878,2018-01-26,2023-10-06,3324.9,5500,1686
5879,1972-11-26,2016-05-14,2098.3,4330,2916
5880,1992-07-23,2002-02-28,1999.4,5260,1478
5881,1997-09-04,2008-06-06,1775.3,6965,4848
5882,1989-08-16,2022-01-07,9312.3,4344,1700
5883,1974-08-21,2021-10-24,9651.2,6131,1751
5884,1995-09-16,2015-05-31,7679.4,4508,4314
5885,1974-03-08,1983-01-26,9048.7,4895,1458
5886,1993-09-09,1994-10-02,8886.3,6826,2686
5887,2003-03-12,2016-03-24,8916.6,4183,1086
5888,1990-08-24,1994-06-12,635.3,4693,459
5889,2004-04-28,2020-10-23,1933.1,6741,2096
5890,1977-12-11,1979-01-11,7505.4,5516,5557
5891,1979-07-02,1987-11-02,920.5,6758,1634
5892,1989-03-27,2002-05-30,4458.6,6869,4366
5893,1993-09-09,2018-10-13,2718.9,5813,4949
5894,1980-02-14,1990-06-29,8848.7,5454,4634
5895,1973-07-22,1983-03-11,2431.8,5830,4167
5896,2001-10-17,2015-07-17,773.9,5208,5001
5897,2010-08-05,2015-10-28,6661.9,6938,5041
5898,2000-02-15,2012-11-04,3238.0,4957,4192
5899,1978-12-07,2010-02-17,6082.4,6526,536
5900,1983-09-06,2004-09-08,4382.5,4150,4472
5901,1986-12-12,2002-10-15,598.4,5958,4144
5902,2002-05-15,2005-03-03,8576.1,5677,3897
5903,1982-12-26,2000-09-18,5149.8,6161,2773
5904,1986-04-02,1991-12-28,941.6,4878,4395
5905,1973-12-10,2020-02-05,4317.6,4191,5991
5906,2001-01-08,2012-12-20,4095.5,5688,1322
5907,1976-01-13,2016-07-28,2176.2,5367,2088
5908,1998-07-16,2010-01-08,6108.6,6347,4105
5909,1975-01-14,2019-06-02,8903.8,4037,4758
5910,2018-10-23,2023-06-01,9568.2,4798,3037
5911,1973-09-22,1989-02-07,4032.9,4661,126
5912,1998-10-05,2001-08-26,9532.8,6572,1158
5913,1972-10-19,1990-01-28,4735.2,6213,3603
5914,2005-04-04,2014-11-29,2636.5,5081,4244
5915,1970-07-12,1974-07-09,4949.7,5355,2827
5916,1975-03-14,2014-09-09,2493.1,5463,959
5917,1997-05-17,2023-09-15,9337.6,6247,4917
5918,1974-05-22,1992-01-29,6264.9,4564,1516
5919,1992-01-28,2018-11-13,7306.8,6259,5918
5920,2011-10-27,2012-08-15,4881.0,6739,5032
5921,1975-05-14,1977-06-20,3640.0,4829,2347
5922,1973-01-13,2012-02-23,9527.8,6189,203
5923,2012-09-17,2022-09-13,5068.0,6570,2602
5924,1996-12-10,2002-04-10,9286.1,4786,3112
5925,2008-03-02,2021-11-26,2995.8,5878,5914
5926,1981-04-23,2020-11-21,2738.8,6101,4787
5927,1989-05-08,2018-02-08,3945.4,4886,4352
5928,1984-12-12,1991-12-17,3014.0,4964,1237
5929,1983-03-15,2023-08-12,7696.0,5763,944
5930,1983-07-06,2018-12-17,761.1,5320,5477
5931,1988-03-09,2019-03-05,1006.5,5378,5810
5932,1972-02-17,1978-10-07,4876.9,4380,4372
5933,2001-04-21,2008-06-02,8633.0,6606,158
5934,1984-04-21,1988-06-29,7049.2,5755,329
5935,2001-01-03,2012-03-02,9995.7,4147,5438
5936,1981-10-10,2015-04-18,3895.3,4174,5046
5937,1974-05-23,2007-04-19,4306.0,6456,5471
5938,2003-06-12,2007-03-31,6407.1,4315,867
5939,1978-05-08,2020-08-15,1701.6,5360,1663
5940,1995-10-31,2017-11-26,1902.2,5617,4412
5941,1976-01-08,2017-09-03,1147.1,6385,5348
5942,1999-12-06,2005-07-23,6849.2,4941,5648
5943,1979-05-29,2011-10-17,5327.6,6178,2716
5944,1974-12-19,1988-07-16,862.6,5751,793
5945,1987-08-26,2012-08-01,4531.2,4654,1337
5946,1972-10-12,1991-03-08,8258.9,6816,4893
5947,1985-06-28,1989-09-26,2021.4,5979,4501
5948,2019-06-08,2022-03-18,1359.8,4040,158
5949,2006-03-30,2018-07-14,7536.4,5731,2172
5950,1974-05-13,2006-03-27,8199.2,5765,985
5951,1977-10-15,2016-01-28,4853.0,5860,1260
5952,1973-06-15,1987-08-02,1779.2,4040,4309
5953,1982-09-05,1985-06-10,7778.6,4768,2929
5954,1987-11-06,2018-07-28,8080.9,6262,5658
5955,1993-08-17,2004-04-25,7838.7,4969,5924
5956,1999-10-29,2003-02-06,9250.1,5504,5187
5957,1988-07-09,2005-01-16,4887.2,4952,4250
5958,1978-07-07,1997-10-18,7932.6,6814,5666
5959,1985-06-13,2020-08-24,3122.8,4590,1088
5960,1994-05-28,2019-12-20,2291.1,6446,5534
5961,1997-03-22,2009-11-25,6830.8,6931,5082
5962,1976-01-22,2015-10-05,6707.0,6679,1520
5963,1970-04-26,1997-04-27,1364.8,6020,582
5964,1973-07-07,2017-12-08,8722.9,5480,524
5965,1972-12-20,1994-02-02,9227.5,4480,652
5966,1980-02-18,2014-03-01,750.2,6163,4544
5967,2000-01-27,2011-06-02,4018.9,5360,3098
5968,2001-11-11,2004-11-18,8905.8,5230,3959
5969,2003-11-30,2013-03-22,5895.2,6144,832
5970,1984-01-14,2006-04-15,8716.0,4814,5113
5971,2008-02-23,2014-01-30,8141.1,4889,1299
5972,1992-05-29,2019-11-06,4980.2,5427,4685
5973,1995-05-25,2007-04-29,8242.1,4192,1819
5974,1971-05-19,2019-12-10,6290.8,6370,1034
5975,1986-10-20,2007-11-06,9912.1,6342,1809
5976,1974-07-21,2023-03-30,1167.9,4876,1030
5977,1982-04-24,2005-06-24,1565.7,4778,4401
5978,1988-03-08,2006-10-26,3255.4,4157,4741
5979,1979-06-07,2013-06-06,2675.0,6760,4570
5980,1977-10-27,1994-07-17,8812.8,5394,3576
5981,1986-04-14,1998-08-01,6346.2,5055,5360
5982,2018-12-29,2020-04-15,8735.6,4745,3550
5983,1973-04-17,1988-11-25,2838.1,5921,1707
5984,2004-01-22,2014-07-17,2213.6,4112,4372
5985,1988-09-22,1999-12-11,2067.4,5915,4310
5986,1970-06-06,2009-04-05,7923.0,4586,1144
5987,2006-02-12,2022-03-20,1380.8,5174,3444
5988,1987-04-09,2009-09-06,2171.4,6479,2861
5989,2017-02-06,2019-04-20,1577.9,4929,3192
5990,1980-10-01,2009-02-12,4245.5,6831,4708
5991,1986-06-28,1997-12-21,2205.2,4860,4815
5992,1987-07-18,2004-03-17,2134.5,4639,1881
5993,2001-04-15,2015-07-02,4577.0,5291,3546
5994,2019-12-01,2023-10-14,8340.0,6829,4306
5995,1994-06-25,2013-02-21,6647.6,6602,3046
5996,1974-09-11,2022-02-27,7711.0,5785,57
5997,1972-02-16,1989-04-01,6935.8,5397,3138
5998,1977-11-21,1992-07-03,1700.0,6835,213
5999,1990-06-01,2009-04-15,9176.3,6766,5205
6000,1975-10-19,1992-06-22,7740.3,6839,1802
6001,1986-05-09,2002-12-16,4969.2,6870,2231
6002,1975-09-29,2023-01-16,5923.7,5816,3940
6003,1991-02-27,2012-07-12,794.3,6101,2911
6004,1976-10-09,2017-09-06,2307.0,4526,3603
6005,1972-06-24,1996-06-23,8276.7,4596,2124
6006,2001-11-30,2018-08-22,6690.4,5657,4791
6007,1994-02-25,2002-08-24,3824.4,6569,866
6008,1971-12-30,1984-09-01,4382.9,4031,2165
6009,1970-09-07,1995-01-09,1805.1,5436,4023
6010,1987-08-20,2023-11-14,4047.9,5484,973
6011,2014-06-19,2018-02-17,5538.4,5246,1958
6012,2000-03-25,2012-05-23,8525.4,4632,87
6013,1972-04-29,2022-03-15,610.1,6873,5976
6014,2010-01-08,2014-01-27,9811.1,6142,3953
6015,2001-09-27,2009-08-04,3725.5,4557,3101
6016,1978-11-27,1983-12-28,2736.7,6073,5618
6017,1993-08-19,2010-12-22,9457.1,4030,5175
6018,2008-11-17,2015-06-05,9655.2,6725,1263
6019,1970-08-05,1997-05-31,5717.4,6260,4313
6020,1996-01-31,2003-10-05,8762.2,4242,4263
6021,2002-11-18,2018-06-19,7289.1,4052,2736
6022,1971-09-15,2015-10-25,7113.4,4157,109
6023,1976-11-17,1983-11-14,9427.8,5595,2960
6024,1996-07-18,2017-07-19,1477.6,4282,2667
6025,1998-06-15,2012-05-14,7980.4,4550,664
6026,1974-10-13,1992-05-30,7771.2,4507,4310
6027,2004-07-29,2015-12-02,9073.2,6201,5319
6028,1993-09-22,2000-04-04,5744.5,5258,5599
6029,2006-03-24,2007-02-16,7604.7,4660,2155
6030,2016-11-14,2018-12-24,4345.8,5063,1434
6031,1979-10-15,2016-06-04,6605.8,6865,1414
6032,1979-04-06,2001-08-23,3328.3,4272,4566
6033,1982-01-18,2013-04-16,8938.4,5803,59
6034,1972-07-08,1992-08-21,557.5,6120,3600
6035,1988-07-05,1994-07-08,3701.7,6873,5261
6036,1993-09-23,2010-03-08,9460.9,4056,235
6037,1972-01-04,2015-03-28,8202.0,6300,2438
6038,1996-12-06,2006-03-03,938.5,6757,5496
6039,1979-04-22,2000-05-24,4304.9,4190,2559
6040,1985-03-21,2018-04-14,2863.1,5907,780
6041,1973-08-22,2007-08-01,8628.4,5626,5095
6042,1970-05-10,1971-02-15,2630.1,4918,4000
6043,1986-11-16,2020-04-15,5910.8,6502,5727
6044,1998-01-03,2016-11-06,3412.3,6003,4265
6045,1982-11-04,2009-02-20,6639.9,5781,2974
6046,1984-05-11,1999-02-08,1600.9,5396,3788
6047,1973-06-23,2018-05-11,1824.4,5510,2884
6048,1971-10-18,2010-02-01,2644.2,6990,3344
6049,1996-12-20,2018-08-25,6090.5,4041,3527
6050,1981-05-27,2018-04-26,5862.4,5319,5751
6051,1972-03-11,1992-06-22,9960.9,4224,1025
6052,1992-04-21,1995-10-27,3383.5,6074,4059
6053,1999-12-24,2020-05-21,8706.6,4923,1815
6054,1993-08-28,2000-09-23,8020.8,5127,527
6055,1997-10-02,2023-05-12,3765.8,5090,2448
6056,1979-06-25,1987-06-24,6773.4,5864,1139
6057,2000-12-02,2008-07-16,9243.5,4594,2863
6058,1979-07-27,1983-02-13,8117.3,4958,4944
6059,1973-01-07,2015-10-16,6272.2,6126,4001
6060,1972-08-20,1973-03-26,9660.1,6653,3364
6061,1976-10-03,2009-08-22,7901.8,4414,2686
6062,1982-04-27,1993-12-15,8768.3,6379,2150
6063,1980-09-05,1999-03-14,2217.9,6580,4646
6064,1990-11-19,2003-12-13,8975.3,5593,1893
6065,1991-02-02,2011-06-25,7468.5,5627,5908
6066,1975-04-25,1976-08-09,3242.1,6557,2116
6067,1999-02-24,2017-10-06,4033.5,5201,1375
6068,1975-07-02,2011-08-04,3934.1,4436,1794
6069,2005-07-12,2012-08-11,1457.2,4508,2430
6070,1971-06-10,2008-05-28,2839.7,5178,2937
6071,1978-05-20,1995-08-29,3545.0,5575,3967
6072,1987-11-20,2007-01-07,3643.3,4380,1379
6073,1980-11-17,1992-04-24,8031.7,4393,196
6074,1985-09-30,2020-04-06,1130.1,5591,5217
6075,1975-03-01,2004-05-22,5583.8,6695,776
6076,1972-05-25,2012-03-04,9759.0,6371,5045
6077,1983-11-08,2010-03-17,5639.0,6713,1093
6078,1971-07-14,1994-03-09,7247.4,5866,5295
6079,2004-01-18,2011-01-11,3761.0,6408,2884
6080,1970-10-20,1980-07-21,1802.8,5903,502
6081,1984-04-08,1994-03-09,1009.2,6762,4564
6082,2004-05-24,2010-04-13,6748.4,5071,1183
6083,1996-11-08,2008-12-17,3681.7,4395,5910
6084,1991-02-16,2002-03-20,5765.8,4179,2292
6085,2012-08-31,2017-12-20,5085.6,5348,1042
6086,1973-07-03,1983-09-19,8165.4,6121,2338
6087,1982-02-23,1991-04-07,3906.5,5761,5715
6088,1972-05-05,2002-03-12,3562.7,6347,2804
6089,1974-01-14,2003-09-01,1154.7,6982,4600
6090,1991-08-24,2022-03-23,7164.6,5799,945
6091,1979-02-09,2017-11-09,2316.9,4558,241
6092,1972-04-11,1987-04-27,9177.1,5432,590
6093,2005-10-04,2018-02-27,2779.0,5090,5263
6094,2005-06-25,2008-10-23,8207.7,4982,3228
6095,2000-07-18,2007-02-11,7240.7,5172,132
6096,1970-01-23,2021-10-27,4966.7,5395,2815
6097,1993-08-07,2019-09-07,4020.3,6125,2572
6098,1972-10-22,1977-07-04,3670.3,5212,5176
6099,2004-06-16,2018-10-15,8372.7,6138,1230
6100,1977-10-05,1987-08-15,4184.9,6266,2322
6101,1994-02-07,2019-05-27,1873.2,6838,1036
6102,1983-07-22,1990-03-03,3746.4,6688,2360
6103,1977-06-27,2016-09-13,3729.0,4475,211
6104,1981-10-16,2007-01-10,8326.4,6215,2124
6105,1999-06-18,2000-07-31,5472.0,6837,3894
6106,1986-01-21,2001-02-28,8496.0,5670,4767
6107,2019-11-11,2023-12-05,8633.6,4022,229
6108,1984-02-13,1989-12-25,3197.4,6418,5991
6109,2000-12-09,2021-05-08,7709.4,4608,2436
6110,1981-09-18,1990-08-15,7751.3,5057,5692
6111,1984-05-02,1991-12-15,3539.6,6035,148
6112,1994-08-30,2017-12-28,8818.1,6813,1710
6113,2014-03-10,2019-09-16,5034.2,5270,920
6114,2000-01-29,2008-12-08,2010.2,6770,2552
6115,2003-08-15,2022-01-30,9592.6,6888,2212
6116,1971-07-26,1994-04-16,7650.7,4847,4708
6117,1994-10-09,2013-06-30,7834.4,5524,2240
6118,1975-10-05,1979-04-14,9161.4,5843,4044
6119,1996-12-22,2008-05-30,8686.1,4292,1530
6120,1991-01-03,2018-02-25,557.2,5490,5910
6121,1977-06-22,1988-02-22,2001.3,5498,4094
6122,1999-07-15,2001-10-17,7636.4,6301,4932
6123,1994-08-26,1994-09-08,9832.2,5438,2146
6124,2008-07-04,2016-06-16,6218.4,4161,4188
6125,1971-08-29,1982-02-03,793.4,4357,5906
6126,1978-07-25,2006-03-05,4927.4,7002,573
6127,1998-12-01,2014-10-29,1856.6,6592,1567
6128,1979-08-26,2010-03-07,2729.2,6864,4112
6129,2016-03-05,2018-12-12,7613.2,5024,204
6130,1991-08-01,2004-12-01,1176.0,6508,5888
6131,1970-03-17,1980-04-17,3585.8,6982,2479
6132,1986-05-03,2011-06-24,4261.4,6995,3641
6133,1971-01-09,1982-10-25,4448.7,4938,4475
6134,2003-05-02,2006-10-25,6935.2,4434,5190
6135,1982-11-08,2021-06-18,3333.9,6173,1548
6136,1974-07-06,2003-10-13,7350.5,6663,5720
6137,1987-08-16,2008-03-01,4336.7,6765,5599
6138,1975-04-21,2014-05-20,7594.4,5510,2300
6139,2009-02-27,2019-01-12,7004.5,6544,5466
6140,2005-05-30,2018-05-15,1875.1,4699,1149
6141,1977-01-13,1999-02-18,7513.9,4831,828
6142,1999-01-03,2009-09-28,4500.9,6966,3138
6143,1996-07-27,2000-01-14,7561.9,6614,2346
6144,1971-05-30,1973-05-14,7151.3,6370,886
6145,1993-09-26,2001-10-02,6265.7,6547,4501
6146,1971-11-18,1990-03-18,4017.2,6117,3918
6147,1973-08-24,2000-07-24,1598.4,6399,900
6148,1980-06-25,1992-03-14,4293.5,5891,3030
6149,1991-06-07,2013-01-19,9415.6,6324,3187
6150,1970-03-09,2019-11-30,671.3,6876,2441
6151,1989-09-28,1994-05-15,3930.7,6626,138
6152,1991-07-21,2012-08-18,1893.1,6306,4075
6153,1978-06-02,2011-12-27,2593.9,6816,4555
6154,1994-12-05,1996-06-03,7272.1,4268,110
6155,2017-05-19,2022-02-17,8220.8,5514,3503
6156,1971-12-11,1989-05-05,6288.2,4584,1972
6157,1973-12-29,2018-04-14,7065.1,6456,4570
6158,1975-01-28,2004-03-01,8773.7,5290,285
6159,2013-04-28,2015-10-03,8707.2,5968,5586
6160,1974-07-21,1976-01-24,2714.4,6991,3927
6161,1983-12-04,1986-02-11,8071.1,4437,420
6162,1970-11-10,1999-05-27,6752.6,5259,2399
6163,1986-08-08,2012-12-30,7184.3,6489,72
6164,1982-09-02,2012-02-26,5352.8,5461,1723
6165,1987-10-21,2010-03-11,3913.3,5764,4434
6166,1972-10-24,2003-02-22,6617.6,6685,4703
6167,1982-11-15,1987-01-30,2789.5,4089,4344
6168,1998-08-15,2014-01-09,2435.3,4030,5828
6169,1982-05-23,2002-11-22,3994.7,6926,579
6170,1971-06-21,2005-06-21,3484.0,5573,1436
6171,1986-06-30,2015-09-18,2681.3,4343,816
6172,1982-03-11,1991-08-11,6023.7,4793,2764
6173,1990-12-15,2001-02-04,4409.7,5633,2191
6174,1987-06-19,1989-04-10,2991.9,4622,1859
6175,1972-09-26,1984-11-13,9359.6,4997,3693
6176,1972-12-21,1989-04-08,8413.3,4750,5185
6177,2004-11-30,2012-01-25,6329.5,5576,4190
6178,1976-05-05,2005-02-03,7966.9,4543,1239
6179,1986-03-02,1997-02-02,999.2,5485,2738
6180,1971-08-18,2002-04-14,6177.4,4427,1574
6181,1985-04-13,1998-04-19,9152.5,6910,871
6182,2020-07-09,2022-07-13,9400.7,6690,1806
6183,1989-11-21,2010-03-24,3658.8,5258,244
6184,1999-11-10,2003-07-20,5299.1,4739,1466
6185,2007-06-03,2010-05-30,565.6,5637,1825
6186,1983-06-01,2004-06-17,2636.5,6964,481
6187,1982-11-03,1999-06-20,4757.3,4981,3666
6188,1980-11-05,2020-06-04,9634.0,5404,2240
6189,1983-12-26,2010-11-26,8249.7,5469,2450
6190,1998-11-28,2014-02-20,4351.6,5810,3689
6191,1988-04-10,2010-01-29,7513.7,6789,181
6192,1984-11-02,1996-10-14,3393.8,5003,4978
6193,1972-02-10,2000-04-19,1553.5,6883,2396
6194,1996-05-24,2005-04-27,2068.4,5457,1781
6195,1984-07-07,1995-06-18,7379.2,4077,1886
6196,1974-11-10,1978-10-23,5274.2,4462,817
6197,1972-07-02,2017-03-16,1575.5,5081,2449
6198,1972-08-06,1980-03-19,9255.4,6924,1348
6199,1970-03-21,2015-11-17,1533.4,6827,878
6200,1995-06-28,1997-03-08,6641.2,4868,1382
6201,1985-07-14,1997-12-10,907.9,5318,2897
6202,2003-07-13,2022-11-04,6847.8,4285,1613
6203,2001-05-17,2015-07-29,2173.5,6287,2246
6204,1981-12-29,2015-09-14,2826.1,4501,5307
6205,1974-08-03,1994-10-02,4404.2,6869,2220
6206,2003-01-23,2003-05-09,8519.5,4193,5079
6207,2015-04-16,2022-08-30,3732.1,5851,5197
6208,1997-09-21,2002-10-26,7765.4,4105,3265
6209,1977-09-26,1988-10-19,8771.0,5412,4165
6210,1979-07-15,2011-01-10,6770.3,4688,2060
6211,1976-03-16,1985-11-07,1722.2,6469,2579
6212,1979-12-26,1985-07-02,8061.3,4996,2457
6213,1971-10-04,1996-06-07,3221.0,4575,4608
6214,1975-07-21,2017-02-15,1714.3,6762,4285
6215,1980-01-25,2011-03-19,7810.6,4212,2402
6216,1989-03-29,2021-06-06,1496.1,4490,223
6217,1980-05-31,1981-04-29,8607.1,4494,2983
6218,2000-06-06,2007-03-26,6325.6,5864,368
6219,1979-04-07,2018-09-24,9769.7,5814,1219
6220,1984-08-04,1985-11-19,8563.1,4724,3377
