consultant_id,consumer_id,utility_id,consumption_volume,sum
4847,5205,6743,4346.79,41442.44
5604,5243,2386,7799.03,65955.48
3388,5106,3732,292.38,42052.39
168,5202,397,9109.15,17157.87
5328,6681,5903,5443.62,31849.11
4807,5961,2355,8163.39,48838.97
693,6528,1715,6561.14,6360.53
3552,4496,2351,3082.68,74062.86
3348,6390,1418,4821.3,49581.88
4605,4341,3543,3274.08,30842.97
2178,5377,5479,7809.9,69872.66
1943,6431,2314,8556.19,63171.21
5474,4323,5219,6732.09,11032.87
664,5054,4710,5714.58,47639.3
973,5106,4487,7034.92,66216.8
2286,4066,1851,6559.35,71105.72
1716,5308,2669,6767.18,74787.7
1286,6356,4951,4316.36,22838.09
2933,6385,1523,152.21,57459.39
1744,4029,5918,6756.86,5947.79
3001,4477,4979,1352.73,22467.42
5597,6782,6932,6129.23,3227.01
4502,6466,4263,1483.72,79848.44
2799,4024,5219,2215.68,3603.89
3874,6603,2933,1420.69,40151.03
891,4390,3594,3229.54,33948.72
2191,5722,3483,4168.78,17345.75
606,5104,551,8330.57,17439.82
3490,4238,4563,4072.03,43183.73
3736,4265,6346,3018.24,2989.17
4405,6513,3219,6433.35,44238.62
3364,4429,2501,7720.91,7718.17
4444,5328,841,7105.01,48524.64
34,5977,2619,7727.85,70147.01
1549,4938,586,9886.72,2019.14
4199,4483,3036,5960.36,52293.47
2445,5568,5572,6485.57,11648.06
4279,5831,6401,6655.11,19309.28
5583,6867,5193,7189.09,33244.44
773,6623,3128,9331.38,1455.47
4930,6969,2157,7562.14,21377.89
218,6007,6180,397.77,11790.23
2247,5886,3232,5112.14,3815.17
2225,6402,627,1236.77,8654.73
3394,4617,1961,2492.0,6779.58
2078,4395,3022,7637.3,11701.06
3770,4194,1717,4271.61,10122.07
751,5418,2669,9862.76,41599.03
4424,4356,64,3130.9,40686.21
5264,6226,1502,4726.5,57076.22
5867,4806,1673,9585.66,43959.98
819,6375,1983,7989.16,60930.59
5411,6475,2507,7802.07,60890.37
2485,6121,1141,9210.89,45492.54
3182,6086,5797,3351.2,49395.55
3207,4920,2843,6955.66,1576.74
533,4083,5715,8667.39,54789.29
2295,5877,860,7597.1,5224.1
5058,5113,1689,3825.84,50350.01
3524,4995,4492,8899.15,43153.77
3751,6634,1827,2993.82,13991.96
1693,5233,4776,4215.48,61606.73
2247,6356,3144,1999.87,55092.52
1010,5705,6160,7277.17,51586.13
1085,4645,3584,1114.86,70557.08
3609,5322,3324,2822.54,18682.73
2477,5991,6862,3680.65,51073.88
1353,4105,6950,2663.98,33097.2
414,4894,7020,1999.5,54943.37
1826,5635,2968,3156.62,35400.92
665,4597,1674,8922.2,79750.51
5956,4583,423,336.93,46475.62
2206,5261,1023,8132.59,21092.71
5294,5851,6935,7587.8,60724.19
4646,6174,6446,6963.27,76706.23
3661,6854,4411,1957.77,16569.38
5834,6798,4419,5745.14,60836.24
1793,4782,6122,8521.85,17339.89
3595,5613,834,8688.12,37438.4
5735,4647,3750,3538.61,22319.43
3283,5687,4723,534.85,8236.73
978,5504,1179,5396.17,51144.49
3729,4448,753,4559.5,10272.72
2150,6673,5349,3753.56,79133.19
335,6329,2844,2937.36,25944.77
2348,6787,5621,7605.74,66405.82
1930,4765,2263,6240.33,76894.44
931,6400,2360,4391.79,41366.85
4832,4117,3796,640.2,49214.58
4571,5755,6766,5636.28,77456.11
4833,6574,5050,5051.84,23203.11
3352,6579,1080,1678.33,44304.56
2386,5163,765,6342.96,27601.03
2379,5949,5508,9374.21,25795.44
5887,5947,4805,4985.29,79761.99
1694,6297,5496,1560.59,70107.86
4870,4983,2846,330.28,57921.57
4446,5613,2664,8170.17,10744.75
3361,5540,3519,7601.58,12583.32
2839,4973,514,1743.94,71052.22
359,4272,947,8773.88,31117.86
1803,5345,3116,5455.6,37249.9
4330,4220,1402,7751.01,35879.66
979,4182,2736,5871.5,28821.66
1733,4558,4776,5338.2,17091.85
4128,6788,3895,7567.11,21099.86
1110,4944,947,9187.99,33704.22
3196,4892,606,4876.79,7845.69
5175,4174,107,7599.79,30634.28
725,6938,6564,9049.64,6815.03
5333,6331,2872,2111.27,55437.45
4705,5962,4469,9463.81,78377.14
2260,6147,5961,7627.38,28422.24
2212,6714,1074,7530.44,24982.35
2541,5319,4434,2248.61,56380.35
5750,5011,778,5901.44,25536.02
2011,4207,6534,5589.12,60415.22
3881,5390,4730,4811.52,62969.15
32,4015,3436,1446.96,75187.21
790,5433,1284,4007.45,76900.33
4159,5412,4932,2850.48,43457.4
3255,5402,6055,5028.81,60271.67
4561,4860,3209,1465.48,54538.91
3521,6823,2972,2708.35,74950.85
3068,5775,5406,4902.39,3605.6
922,5589,3726,4711.84,65115.79
3747,4618,5881,4437.48,10046.01
5922,6227,468,621.47,42285.36
1796,4825,4180,2529.0,57730.57
5869,4683,2477,4846.14,37668.6
4240,5618,2618,4655.2,36472.09
2315,4987,1348,855.45,28600.16
2237,4585,5905,8803.72,29189.56
5582,5821,1171,5274.14,11291.07
2651,4166,953,954.61,1481.76
1564,4857,1055,9738.74,49551.54
1129,4969,6353,6001.77,75413.73
169,4190,2305,6147.3,34714.67
1944,5917,3544,2338.2,10610.76
3607,5958,2904,6897.4,62237.92
5169,5903,3755,7803.48,47431.1
4082,4066,3506,3548.22,66833.89
1257,4928,697,605.99,64949.14
1446,5775,3506,3805.93,78908.94
1463,6567,143,552.54,50869.6
3970,4900,883,76.96,63607.53
534,5013,5607,9979.79,45727.05
2409,6482,6253,8148.2,7665.55
2208,6932,1957,583.86,9767.01
2386,4234,1689,9840.94,48599.04
3640,6779,4636,54.67,55637.15
2462,4499,2706,3358.83,40571.12
3441,5550,6680,5679.38,23048.75
2019,6639,645,5596.77,62531.3
480,6094,5286,6751.82,63529.23
866,5773,1970,3837.0,53383.62
2442,4560,1100,6471.7,43440.25
4236,6279,6816,7484.72,18351.98
5662,6305,1134,3749.67,37097.17
2931,4242,1750,4290.56,15618.82
5361,4787,2826,4498.22,69783.14
1329,5104,1837,7451.15,33655.41
3000,4628,2145,9775.85,51918.29
1677,5104,1518,6913.58,42666.13
513,6434,6459,7982.13,61058.02
1588,4624,3870,1942.58,9814.77
889,6114,3416,3044.67,11017.66
4387,6716,130,9768.39,34284.19
2660,4769,3731,6409.06,17053.56
1721,4502,6636,1216.63,6606.42
197,4177,3914,4965.72,50922.75
2996,6368,1335,1961.53,25762.1
1470,4273,2043,4673.82,24798.23
4573,5530,1690,5856.62,11991.44
2542,4367,3398,8763.15,58540.92
2582,6799,5127,1100.07,79207.49
903,4345,6138,1777.81,25284.46
5698,6125,1360,145.75,77598.26
1397,5001,6234,8635.01,34216.77
3464,4807,642,7912.47,32127.18
3758,6304,5605,8072.61,1589.33
547,4526,2294,8908.2,17496.45
4125,5980,4457,8445.28,9496.83
3081,6961,135,354.53,9895.38
1911,6562,1983,7070.01,67646.87
1051,6882,3130,483.76,19711.62
3616,5213,3487,4779.5,76260.64
4163,5479,2777,1796.01,13283.13
858,4280,6960,3402.99,37037.43
3539,5705,2265,3891.84,47240.4
3354,5793,6688,4247.23,49731.65
200,6630,2825,8499.86,2180.02
2718,4220,3396,7859.05,79114.22
5223,4420,469,8543.7,12290.83
5549,6808,5706,7038.69,62853.25
4033,4636,2428,6602.75,73364.19
5987,6062,970,378.87,58416.23
3313,6894,2491,6562.12,78496.29
2340,5321,1877,2750.77,70583.72
796,6953,6570,3849.53,13339.14
1599,5812,3917,4599.69,8636.77
518,5076,2069,5884.35,5026.48
5025,5019,3636,6030.82,68522.49
3614,6204,2057,7977.7,64819.69
3960,4540,2143,6391.49,29163.75
3050,4097,2681,5589.74,65291.12
162,4927,4197,4466.39,2792.87
3591,4412,2429,8418.47,17367.62
2695,6877,7006,1107.99,55647.92
2354,6082,1189,7058.49,49135.14
5919,4155,4279,8316.37,10600.3
4981,6112,2144,5187.37,18765.42
5125,5106,4917,7502.15,46564.05
915,6977,4023,7713.21,10914.98
4469,6410,4366,7078.43,75990.14
5784,5301,1139,3678.46,29652.61
2849,6064,6289,8885.14,58643.47
393,5101,6678,4110.43,685.6
4390,4326,5957,1772.53,30238.5
960,4275,3575,2345.91,10923.06
4410,6307,4706,9513.43,37408.67
1781,6845,4919,9055.67,55499.82
1551,4069,3381,567.11,76587.11
1360,6569,3013,2956.32,27440.52
5567,5608,3578,6009.34,68833.65
2004,4855,6554,3110.0,15284.82
5877,6549,637,2086.32,42648.29
4958,6647,5668,5708.55,46929.06
1230,6333,5830,9523.36,10190.88
4456,4585,4297,8539.67,36766.56
1002,6044,6476,2300.34,25137.35
3359,6639,2499,2486.69,7433.32
2574,5821,4040,1516.93,56505.55
2323,4432,2226,3688.68,49271.45
417,4191,804,8707.67,20578.38
2849,5803,1546,4714.15,60788.96
3718,6061,1746,5554.55,78543.47
3835,6171,4784,3088.67,78154.67
2990,6792,169,3935.65,70162.4
38,4569,1573,3936.46,36869.01
3697,5459,69,5628.01,49230.87
2399,4250,2079,6982.49,54824.16
305,4295,2175,8233.26,55801.71
5536,4683,1622,5099.27,16116.36
4822,5973,1969,4617.44,55010.99
4715,5115,2278,8667.31,55062.02
5273,5323,3313,1451.52,36638.33
2556,6890,6937,8184.13,25133.8
1458,4623,1848,2097.43,8309.64
4231,6305,1911,2118.95,40382.11
5232,4650,5505,2252.33,55806.07
849,4201,2289,6472.85,34060.42
5953,6490,2767,162.92,57691.35
1831,5746,3977,5592.61,67200.98
776,5494,4698,1537.74,71648.32
5877,6099,4271,7342.64,68523.49
4408,5827,402,50.18,3772.11
3258,5420,569,9393.07,51383.89
3177,6799,3876,5097.81,15891.34
258,6141,6234,8387.34,27627.93
1610,6661,171,2110.46,32977.14
711,4736,3966,9575.81,2753.9
2512,4512,2354,894.07,7473.84
5949,4397,5089,5858.74,68796.44
5119,5468,1812,6897.64,8046.15
642,4217,2622,1623.13,2292.2
5628,6255,2276,1041.44,49004.86
3252,5740,6458,1499.46,17067.39
3336,6511,6125,1722.4,51222.01
4643,6265,924,1540.21,50360.32
2348,6154,6564,5215.32,22122.09
4090,4370,2710,5661.14,29905.55
2691,5716,1196,1564.62,17028.98
3993,4843,5579,7562.48,17823.53
132,6970,4286,8641.77,60766.15
1575,4869,3024,3048.72,6454.82
2049,5551,167,9771.66,27675.39
4211,5488,108,9477.82,17998.92
4982,5692,1288,3353.87,11969.96
3986,5025,1419,4000.19,2741.09
5124,6641,5439,4413.69,41874.33
1870,6841,1072,9421.76,41714.7
5630,5887,6258,3016.12,69539.53
4831,4470,2166,4450.25,53309.63
5792,4425,4749,554.14,29672.71
2378,6281,5951,1945.97,73272.43
5766,5318,5859,5266.19,43814.4
3420,4865,6777,7445.25,24899.26
3629,5091,3589,3840.02,32551.98
4587,4467,6047,5078.45,28831.71
5279,4254,1884,4107.67,50832.35
2309,4036,2270,1624.19,77350.63
2738,5344,1602,108.15,29843.26
2382,5697,725,8268.59,30794.92
5399,6054,1814,1145.1,65632.84
2101,6656,2924,6818.56,36730.13
3960,4711,826,3555.94,17114.82
1375,5633,396,3165.71,27061.77
2384,5101,897,5416.9,56602.52
2793,6254,2615,4273.39,26468.76
3390,5373,5938,2323.33,23068.19
5525,6770,6492,7886.63,53923.07
3481,5287,1990,4437.55,53236.47
1922,5807,53,7059.43,30997.61
1947,4515,685,9799.86,8826.6
2946,5175,1165,7355.36,77927.18
5794,6897,2182,5919.71,48312.35
1629,4355,5194,1577.0,77937.3
2822,5317,2406,6246.78,16941.85
813,5131,3811,7999.59,57589.88
2850,6904,1411,5093.56,64137.1
3473,4304,5095,2274.09,16389.99
5354,4390,1307,8880.85,78945.81
2654,4541,2963,3281.53,33592.74
2152,4909,3973,2348.72,74812.38
321,6949,3629,2063.56,55330.84
3573,6298,2035,5758.77,64466.07
3202,6181,1580,3793.0,43932.07
4601,5457,3239,5206.6,18341.06
4796,4242,3115,4637.07,68707.94
2042,5641,1797,8579.24,75636.18
1029,6349,142,5610.63,60063.8
1138,4404,6193,9330.07,45527.47
1272,6922,1990,8213.9,50080.66
1543,4348,6735,1324.01,26114.82
2837,6325,4571,2429.11,13402.2
2205,4816,5627,7441.75,11646.01
3236,4607,5888,889.12,71178.08
1388,5858,4987,5261.19,58743.78
4220,4256,3477,7557.36,76757.4
2451,4364,762,7931.23,66638.88
2224,4952,2900,6031.51,32470.94
844,5260,2152,2680.6,1182.69
5635,5412,1136,9426.69,71273.28
3399,6028,4189,1386.04,62810.08
5367,6999,4029,496.64,24826.38
5939,4148,5066,1811.67,10958.04
5796,4189,255,619.86,50182.09
1373,5523,1228,5875.12,38391.86
5889,6971,3663,1394.55,28620.1
3007,6661,4157,8078.59,15112.53
5181,4109,3444,8820.15,47398.26
1950,6957,1410,8649.44,33030.88
4467,6043,2694,6825.8,1795.19
77,5268,3568,4903.65,33754.56
5280,4112,3361,3484.32,19903.31
1210,5664,744,5173.66,33454.86
2629,4026,2700,5927.84,5860.31
1060,5996,5695,8537.02,27271.12
5936,4675,3370,5294.04,38794.45
1442,4923,6096,6882.19,69094.3
570,4757,4923,9791.48,44848.12
646,4741,6865,2639.11,76506.74
1916,4505,2860,3259.5,40638.58
4245,6148,4588,384.08,53278.92
5198,4278,1824,1602.3,54794.38
2705,6108,4845,6781.52,1935.53
941,4380,6116,7157.26,70817.25
92,6908,631,7243.13,71079.25
532,4086,4028,1256.7,2921.82
3048,5109,6458,9625.4,6062.47
1581,5257,2531,2353.08,7373.3
5116,6735,5986,5721.3,47837.14
2460,5948,4288,379.64,9744.51
3914,4947,4084,946.19,79602.2
5209,6298,7005,7193.04,15659.99
5617,4775,6111,4417.33,32565.28
1937,5965,391,2462.12,74267.09
3369,6606,23,6731.28,46531.3
395,5200,278,4897.19,27320.3
4563,4431,4062,7086.69,2891.63
4988,5686,315,828.09,4066.84
5347,6910,6288,9791.02,69220.48
1200,5934,402,6854.67,5168.26
3645,6751,4519,159.21,12280.07
3607,4696,1299,3523.15,60083.81
5273,4768,3872,8357.92,46230.92
5610,6366,1390,6819.77,71036.35
3614,4384,2641,2064.29,42860.12
2596,6716,5686,6234.4,587.37
489,6380,1733,2995.01,71232.55
4755,6012,2538,5033.74,48386.23
4560,5352,3831,682.38,51909.86
2894,5855,6036,9844.76,42032.82
2921,6587,2551,7522.1,22407.75
4358,6022,2118,6450.78,32582.12
989,6269,1108,7781.64,57747.48
3351,4387,1225,1648.54,7161.3
1214,5029,216,3436.8,75751.66
4794,4822,2541,4442.02,29479.91
3275,5044,6205,7687.2,57712.75
240,4465,1816,6979.57,39213.61
5102,4379,5943,8204.81,46246.63
5051,4845,2317,8031.59,11034.89
5357,6998,3154,6426.45,38640.28
1419,5539,4318,3194.83,46264.99
1247,4696,1016,9461.37,44570.66
4581,6203,6962,3156.11,22309.32
5607,5247,325,702.11,79508.93
2661,6654,905,7140.99,75371.66
1668,4951,2112,3917.07,30546.45
3517,5264,4219,2777.99,13165.51
1964,6503,1172,5270.55,49056.99
5044,5366,6834,5252.34,22784.86
5002,5892,1307,2677.97,76203.1
3061,5908,2602,7394.85,64930.08
3299,5080,4782,1717.57,12866.89
3353,6647,6106,7259.24,42145.18
357,5500,1070,9116.78,42510.44
5601,6559,2191,1333.6,16349.23
4819,4354,3064,8323.33,5164.49
5575,5844,5259,113.66,67270.75
2082,5982,1036,8024.62,6698.32
2153,4277,4484,2388.07,78630.79
5558,4855,642,220.42,78747.64
889,5403,4027,2392.79,64383.59
2860,5983,1173,8825.73,42604.39
3746,5643,4735,2131.65,22129.89
3824,6543,5013,7704.84,17613.3
3168,5913,824,193.01,46413.18
2621,5952,6122,6270.19,52885.06
1853,5165,2900,799.84,70834.37
1790,6215,6741,5981.92,70879.35
1037,4229,4442,932.06,77210.12
3030,5554,1811,4510.19,30974.65
3777,6510,3475,724.05,19785.09
3020,5609,6888,2875.35,72294.71
3356,5996,4593,2264.77,28918.35
3768,6282,3305,7579.49,66875.04
3490,5002,4981,2695.1,23670.51
664,4786,2016,7718.6,24725.63
33,4699,6581,1843.93,76590.15
3815,4246,6006,1572.37,10121.47
5881,4529,3414,5423.99,23694.38
4669,6237,2482,4854.04,16704.11
4083,6526,5608,6750.08,39936.31
2641,5652,2360,8121.57,59141.02
5010,5820,390,5173.62,74866.59
5450,6909,2848,1488.21,19590.69
4658,6935,4369,5106.08,15579.98
4508,4795,3271,3770.66,42877.48
4162,5443,6553,2674.18,19834.23
23,5538,1158,1505.08,57239.81
5814,4687,973,9842.4,49397.41
3333,5916,2709,1533.08,4289.9
1618,4153,6814,9268.58,30496.99
1512,4625,7006,2054.75,8083.73
3973,4257,1349,5831.88,805.76
5657,6474,3890,5998.72,31273.35
1548,5036,5104,7659.82,25062.28
1654,4635,5554,8511.35,22743.0
5690,6511,1375,7345.38,62922.93
2255,6673,954,1318.24,69773.12
795,4783,6989,308.53,27455.25
5710,4744,6626,6107.33,13818.22
5530,5736,165,5645.04,36128.94
3272,4286,410,9845.06,49783.19
1801,5858,1766,5255.31,26632.2
5881,5469,5078,3914.08,33162.29
3227,6582,1789,1241.59,63344.36
2701,5922,6058,572.73,64870.79
2486,4786,1806,1108.78,2376.92
3024,6674,3898,713.36,48679.35
236,6375,4002,4690.17,32171.16
3374,6077,1506,4571.64,71073.99
1976,5783,4175,2912.95,73042.68
3468,4309,5484,3065.39,26801.75
613,5357,519,290.94,38464.31
3179,6446,6312,4902.38,78833.64
1224,4305,6823,2263.13,71366.36
4562,6307,4036,190.13,12576.6
1739,5387,4754,3559.55,4556.25
3512,5871,4011,9949.36,70309.78
1289,5141,5610,2279.51,75342.3
4747,4659,4409,2225.45,42053.6
202,4552,3063,446.59,31573.98
2564,6037,1798,117.25,7353.94
5055,6737,175,4123.08,26030.34
1605,6340,6606,5553.89,32901.11
1834,4097,4447,2722.16,58568.67
2788,4556,2858,4661.81,77955.94
5677,6084,5588,9782.89,43859.97
1459,6347,1627,1150.93,75524.12
4957,5327,1595,9226.3,50603.94
1006,5934,54,9731.67,52614.76
4911,5906,5462,718.88,37450.29
3926,5177,5257,8136.9,69773.57
1700,6208,1209,7876.41,64439.82
4117,5434,1509,3503.07,16273.33
4356,5279,5047,4434.56,53801.14
5560,6153,1957,3299.13,19058.92
4955,5864,2514,3971.55,54935.39
5803,5718,6514,9921.86,27901.95
2860,4632,6836,469.98,76399.23
1972,5824,4469,6014.29,61712.92
3604,5437,6002,9729.71,29927.21
71,6517,3136,6591.16,28653.54
468,6770,6670,2305.95,10295.5
2602,6327,1712,7529.33,77167.97
5783,5252,2574,2851.91,21345.57
3060,6566,4163,7833.45,68957.18
5818,5321,4220,7328.21,60393.89
5368,6012,1700,8701.17,14101.42
2604,5576,669,3799.33,72707.39
4799,4339,2441,7452.84,5198.23
3993,6642,2343,1293.98,28397.86
1815,4814,683,316.8,48714.5
5627,6040,644,8097.96,12483.27
5244,6021,3527,4003.09,11333.95
1412,6652,2467,4526.3,22312.89
3408,5963,3462,2503.12,45728.8
1495,4414,3847,9408.92,48364.5
5123,6519,5420,3034.51,7157.01
2669,4567,3329,3307.37,73347.06
1443,5962,3546,5033.74,65130.42
2551,6095,5323,9837.14,56098.16
2012,5526,6474,4709.61,41644.79
874,5742,6870,5029.16,42751.43
1361,6917,6553,7558.18,55589.31
4153,4278,2102,4184.52,78629.13
2504,5350,5459,582.35,1638.71
2649,4662,367,9347.68,72276.14
4563,6809,1708,4991.54,17936.99
183,6425,2070,3811.54,7640.21
473,5723,3143,425.7,29913.5
2098,6304,1385,1722.84,76419.3
3284,4944,6065,3320.96,32787.96
1648,4211,6227,1128.67,64906.02
680,5678,2532,9837.22,22368.56
3151,5844,6931,2061.82,74701.94
1681,4796,3334,5681.23,79760.83
2166,6231,610,5466.56,69723.72
5714,5170,3627,7141.83,58994.83
3553,4373,4449,9291.4,28062.45
1615,4075,71,8184.58,58610.89
4646,4035,6338,2140.05,25923.44
2415,5182,5085,7307.32,53658.32
5217,6910,4308,9673.2,47366.32
3660,6369,743,3659.41,67582.56
4523,5038,5628,3805.13,13866.29
4198,5096,6629,7451.13,53364.46
2312,6563,1932,1962.93,15514.31
264,5138,2296,3476.22,29423.14
5074,4833,1046,2015.85,48347.85
1246,5510,223,7077.25,13869.55
2303,4855,6230,9308.03,59687.85
3503,5704,1244,7134.91,64909.88
1274,6221,2609,4372.73,4219.09
3887,4510,4857,8634.42,65709.34
1387,4923,4081,6818.72,50347.41
4672,6370,2421,7865.97,72152.64
5073,6937,2054,554.02,47941.11
5459,4671,1687,9421.51,65846.1
1975,6586,3577,5380.91,32687.85
4805,4956,3992,7569.22,48977.34
3446,4431,4910,6145.28,4881.02
879,6415,3466,5018.93,48220.32
2150,5486,5968,2773.52,60732.45
3119,4094,3569,757.97,63044.15
34,5029,4590,9241.11,11389.16
2291,4236,422,3432.97,66264.18
2390,5786,4770,2638.42,40650.94
4735,5922,795,2202.2,13528.83
3888,6955,5006,5867.51,59245.01
4485,6470,4249,2721.43,34051.87
2610,4217,4713,4911.62,76592.57
4150,6766,5089,1280.77,12843.9
4445,4093,4504,4963.09,41430.77
2940,5802,5286,1130.9,53429.49
1723,5582,678,2029.76,25669.71
2723,4294,6053,6806.17,73662.27
5171,4199,2338,6341.22,76394.54
4249,5528,5406,4670.97,45048.24
4038,6577,2466,7913.37,56098.2
3304,5696,367,9129.7,36883.5
3413,4072,529,4047.63,61267.42
311,5741,489,8089.92,34352.38
2311,5240,5933,6056.03,33403.04
3350,5592,6892,2401.04,27686.67
1792,6289,1549,6238.21,41852.57
5070,4350,4016,4949.04,31914.22
4582,6884,2693,481.97,73944.93
4032,6561,4212,4542.61,13633.52
1516,4337,744,4145.04,49855.93
82,5818,5864,3525.32,61170.91
1754,5887,6642,4361.38,56124.87
356,6629,1899,8049.31,55163.43
5719,4102,5170,796.67,44922.72
5178,4350,6643,549.58,37990.35
5520,6786,3126,5741.83,24442.57
3184,5065,2782,6151.4,13708.07
2819,4416,5100,2900.1,54420.78
1133,4447,4464,4455.2,62667.04
4896,4222,4076,6950.23,41969.11
2200,5085,2621,3662.74,65716.36
3346,6439,6147,3489.26,41862.49
2318,4892,3041,2455.73,61292.67
5382,5789,6085,2023.99,69507.59
5006,5940,4447,2810.54,27332.85
4669,4184,6606,9569.06,48003.25
2340,6644,1009,2884.94,28754.93
231,5621,3300,3729.86,15431.85
1677,4659,2199,310.63,60774.71
3186,4673,6504,9345.8,20804.33
807,4545,3958,3567.7,51781.68
4003,6510,4434,5706.02,53708.24
184,6415,557,7969.79,19311.7
535,6682,937,2563.87,60281.18
1469,6012,2089,7367.49,5593.24
5904,4074,5973,2917.14,78000.22
4721,6167,738,8660.09,44610.4
5641,6413,4804,1497.84,15127.38
761,4288,6259,3224.79,44878.06
5730,4826,2561,9687.24,28525.22
4937,5475,3132,6601.9,27998.09
3291,4584,3902,2990.84,38348.57
4868,4793,5550,3977.36,67408.94
5314,6225,370,4652.76,73448.4
3898,6543,1283,1842.72,70209.44
3652,4398,6695,4409.14,64564.25
4716,5884,2523,7730.08,22464.19
2148,6444,3759,7778.23,28905.86
2072,4835,541,778.36,3218.52
2066,6893,2115,2632.47,22346.99
4903,5008,4299,8375.64,72513.6
2250,6369,646,5010.67,73030.11
447,5524,5213,9739.19,70020.46
3893,6905,788,9151.73,64373.86
5705,5262,4417,7455.82,28928.54
911,5405,3242,1582.67,66070.62
4570,4457,582,8693.25,46777.99
2987,5632,5546,9715.82,40270.76
4803,4435,823,9028.91,1977.24
4174,5437,430,4294.83,23274.81
1342,6261,7013,5771.79,76697.09
1576,4475,2367,325.89,52098.14
3055,5299,5868,6297.34,46419.59
3238,6925,2327,6559.97,38669.36
1519,4699,6880,2913.31,12478.76
4278,4496,5849,2071.82,56255.95
5025,5044,3931,2052.19,50033.12
661,6316,2329,2588.59,7495.3
2042,6579,3491,1139.47,79105.05
1164,5476,2633,1026.24,24723.14
5946,4936,2092,7035.46,71072.18
5312,6592,1396,8320.67,79417.7
2172,6557,3929,239.69,74001.76
2469,6070,4177,6377.62,6486.6
1250,6270,1190,6238.42,7547.16
1662,5880,145,3104.72,30424.16
4978,5036,3707,5210.91,37321.5
5532,4156,5041,900.32,65816.97
3911,6554,4659,7837.39,73731.43
1905,5208,6954,9194.07,55108.64
2197,6584,4784,2101.34,23859.9
5794,6118,1835,2103.87,57730.39
2703,4934,5041,7537.97,68801.74
1780,4896,1113,7766.47,52569.24
5131,5087,5105,4906.92,2582.2
5364,5739,5283,4038.97,79236.53
4279,4992,160,4910.52,67912.9
3201,5859,1827,7459.6,36696.41
401,4121,3644,7434.85,46666.42
5310,5182,3024,1216.74,38813.52
747,5078,5254,8450.85,78459.63
4881,5976,3286,1609.0,61306.54
3641,4471,4606,9703.18,43786.24
4717,6731,4416,4595.99,39847.23
3037,4384,5430,6924.85,74514.33
4398,4767,6200,8909.57,54830.14
5468,5865,4373,2320.83,63549.23
2394,5092,2084,1894.45,35477.32
4792,5341,3740,2847.44,30188.56
2738,6556,6081,6064.87,56072.67
2451,6201,1349,7677.07,9649.64
3415,7002,1238,4365.23,47862.23
2440,6027,4382,5779.6,48788.37
2835,6013,4964,6619.94,55236.83
4370,4800,2746,6645.91,37379.34
298,4942,4337,3439.99,26980.85
5584,5426,3726,8082.58,32392.71
3694,5730,5858,9094.37,44852.23
3330,4019,4885,7762.08,20540.84
2164,4419,4842,6437.32,47607.96
387,6159,3528,3870.98,847.4
3354,4048,3264,8465.58,6904.17
2448,5476,6213,4775.13,2799.35
5611,4944,5757,6214.04,33372.83
1265,6348,6070,1661.03,65543.85
3543,5733,3228,4787.79,64044.77
4466,6094,4253,7054.84,74455.32
4577,5055,3242,2838.73,65961.16
2474,5217,4141,7263.71,49332.83
2051,6935,5323,4662.9,70895.77
2867,5630,2487,8331.59,29306.04
2315,6092,4901,6000.9,78710.53
2091,6362,3063,4231.47,4704.15
1668,5522,5032,8479.22,61571.37
1002,4872,5702,3138.13,53697.66
1132,5724,6997,7311.45,61677.57
1506,6490,2668,9785.37,58868.95
905,5567,2454,148.55,51360.68
1098,5479,6889,6951.07,34870.55
2079,5628,1841,1151.95,29667.06
3094,6877,3253,7216.62,53416.27
2898,6917,2688,5591.72,24423.3
1310,6746,3275,1270.97,30691.66
4330,6350,2468,3939.98,41210.44
4301,5631,1306,6992.41,50705.64
5264,4953,5616,4511.86,13093.85
3558,6697,5401,2153.47,33625.15
2253,4894,5469,4242.57,49924.13
1054,5885,6001,1377.14,53742.74
3981,5369,4655,5044.68,26861.4
4211,6221,6856,672.73,49658.86
4218,4215,603,229.03,23706.06
2306,5134,5276,4547.82,8893.99
335,4402,6458,6695.78,15552.67
2229,4095,4633,1604.16,23161.24
3876,4527,1873,9673.38,25607.2
916,4848,3255,7486.85,68502.16
2559,5939,4212,4256.65,39766.9
150,4517,5952,8184.33,59835.52
3875,4286,2896,4253.6,3559.97
2115,6124,65,7068.74,59989.6
712,4047,4225,7052.9,12581.17
932,4232,1761,4605.82,49123.4
5990,4571,5003,6240.53,47055.37
2490,5242,2662,5403.94,52784.87
997,6177,6573,8303.6,50024.39
5982,6557,3404,4011.44,70598.24
4382,4901,4980,89.09,45624.45
2389,4729,2338,2699.17,78804.48
3841,4320,5460,4230.91,38282.11
3309,5075,1605,6130.3,55546.12
2328,4146,5866,6436.21,11155.57
4419,5761,3239,1408.3,67915.94
2934,4053,6033,4226.25,25679.08
4043,4708,3079,451.05,53663.24
3891,4067,2046,7424.18,9785.88
338,4947,1441,4044.39,42483.15
2884,6086,3162,1260.7,68639.27
2727,5085,3352,9217.05,39411.75
1877,4884,2108,6419.32,67791.99
305,4731,6990,7624.41,1289.03
5807,5947,130,7368.55,39905.14
3766,6925,3803,2100.72,71376.02
5073,6655,5123,3092.05,76446.07
450,5455,4570,7464.34,77255.08
