consumer_id,rates_id,service_type
4920,3705,Servicing
6608,3706,Energy supply
6525,3707,Servicing
4477,3708,Repair
5544,3709,Servicing
4856,3710,Energy supply
5022,3711,Energy supply
6691,3712,Consulting
5230,3713,Repair
4128,3714,Servicing
6609,3715,Energy supply
6316,3716,Installation of equipment
4689,3717,Consulting
5584,3718,Consulting
5931,3719,Repair
5617,3720,Installation of equipment
5614,3721,Installation of equipment
6216,3722,Consulting
6156,3723,Servicing
6953,3724,Consulting
6250,3725,Servicing
4872,3726,Repair
5546,3727,Servicing
6509,3728,Servicing
4601,3729,Repair
6728,3730,Repair
6146,3731,Repair
4304,3732,Installation of equipment
5995,3733,Repair
6499,3734,Consulting
4595,3735,Installation of equipment
6367,3736,Installation of equipment
4882,3737,Installation of equipment
6258,3738,Energy supply
4738,3739,Repair
4545,3740,Installation of equipment
5751,3741,Repair
6811,3742,Installation of equipment
6638,3743,Repair
5458,3744,Energy supply
4710,3745,Installation of equipment
4609,3746,Installation of equipment
6179,3747,Servicing
6275,3748,Consulting
5578,3749,Installation of equipment
4200,3750,Installation of equipment
5968,3751,Energy supply
6330,3752,Consulting
6661,3753,Energy supply
6347,3754,Consulting
4931,3755,Repair
6076,3756,Servicing
5194,3757,Installation of equipment
5377,3758,Energy supply
4003,3759,Energy supply
5683,3760,Servicing
5716,3761,Installation of equipment
6292,3762,Energy supply
4257,3763,Servicing
5803,3764,Repair
4835,3765,Energy supply
6288,3766,Energy supply
6126,3767,Energy supply
4877,3768,Energy supply
4889,3769,Energy supply
4123,3770,Energy supply
5036,3771,Consulting
6863,3772,Installation of equipment
5166,3773,Installation of equipment
5730,3774,Installation of equipment
6206,3775,Servicing
5667,3776,Installation of equipment
4774,3777,Repair
6109,3778,Servicing
4527,3779,Installation of equipment
6960,3780,Servicing
6078,3781,Servicing
5707,3782,Installation of equipment
6571,3783,Repair
5741,3784,Consulting
4337,3785,Servicing
6093,3786,Servicing
6204,3787,Servicing
4834,3788,Energy supply
6332,3789,Installation of equipment
4531,3790,Installation of equipment
5394,3791,Energy supply
6328,3792,Repair
4887,3793,Repair
4204,3794,Consulting
4769,3795,Repair
6520,3796,Consulting
5723,3797,Energy supply
4537,3798,Consulting
6816,3799,Installation of equipment
6952,3800,Repair
6521,3801,Repair
5453,3802,Repair
5285,3803,Energy supply
5220,3804,Consulting
6278,3805,Servicing
5495,3806,Servicing
4268,3807,Repair
4733,3808,Installation of equipment
4531,3809,Installation of equipment
4718,3810,Servicing
4716,3811,Repair
5827,3812,Energy supply
5656,3813,Consulting
4132,3814,Repair
5171,3815,Repair
6335,3816,Repair
6961,3817,Energy supply
4937,3818,Consulting
5473,3819,Repair
6568,3820,Consulting
4575,3821,Servicing
6853,3822,Installation of equipment
4877,3823,Consulting
6836,3824,Consulting
4308,3825,Energy supply
4158,3826,Installation of equipment
5183,3827,Installation of equipment
5822,3828,Servicing
6701,3829,Installation of equipment
5809,3830,Energy supply
5743,3831,Installation of equipment
4076,3832,Energy supply
4784,3833,Energy supply
5843,3834,Consulting
5455,3835,Installation of equipment
5976,3836,Installation of equipment
5481,3837,Consulting
5877,3838,Repair
6168,3839,Servicing
6768,3840,Energy supply
6809,3841,Servicing
6523,3842,Consulting
4147,3843,Energy supply
5470,3844,Installation of equipment
5291,3845,Energy supply
5216,3846,Energy supply
6147,3847,Consulting
5750,3848,Repair
5971,3849,Installation of equipment
5030,3850,Consulting
4865,3851,Installation of equipment
5253,3852,Installation of equipment
6412,3853,Energy supply
4067,3854,Installation of equipment
6342,3855,Servicing
6850,3856,Servicing
4459,3857,Installation of equipment
6275,3858,Consulting
4589,3859,Servicing
6462,3860,Consulting
4613,3861,Repair
4333,3862,Installation of equipment
4056,3863,Consulting
6360,3864,Energy supply
4156,3865,Consulting
4419,3866,Installation of equipment
5468,3867,Repair
4657,3868,Servicing
4237,3869,Repair
5214,3870,Installation of equipment
6036,3871,Consulting
4849,3872,Servicing
6465,3873,Repair
6157,3874,Repair
4523,3875,Installation of equipment
5648,3876,Repair
4026,3877,Repair
4722,3878,Energy supply
6255,3879,Servicing
4824,3880,Repair
4980,3881,Servicing
6872,3882,Energy supply
6491,3883,Repair
5616,3884,Installation of equipment
4824,3885,Repair
6528,3886,Energy supply
5421,3887,Repair
6817,3888,Installation of equipment
4479,3889,Installation of equipment
4665,3890,Energy supply
6784,3891,Consulting
4200,3892,Installation of equipment
4194,3893,Installation of equipment
5475,3894,Repair
5139,3895,Energy supply
5284,3896,Repair
4660,3897,Consulting
5061,3898,Installation of equipment
5116,3899,Consulting
5266,3900,Installation of equipment
5508,3901,Energy supply
4392,3902,Repair
6371,3903,Servicing
4016,3904,Installation of equipment
6462,3905,Energy supply
6174,3906,Repair
4744,3907,Consulting
4878,3908,Servicing
5041,3909,Repair
5251,3910,Consulting
5682,3911,Consulting
6278,3912,Energy supply
6752,3913,Energy supply
5236,3914,Consulting
4518,3915,Repair
4695,3916,Servicing
4617,3917,Servicing
6098,3918,Servicing
6158,3919,Energy supply
4296,3920,Consulting
4600,3921,Energy supply
6390,3922,Repair
4756,3923,Energy supply
4463,3924,Servicing
5696,3925,Installation of equipment
5463,3926,Energy supply
5428,3927,Consulting
5438,3928,Repair
6962,3929,Repair
6479,3930,Consulting
5706,3931,Consulting
4530,3932,Consulting
6928,3933,Installation of equipment
5439,3934,Installation of equipment
6962,3935,Servicing
6278,3936,Installation of equipment
6739,3937,Servicing
4986,3938,Repair
6974,3939,Repair
5497,3940,Consulting
6056,3941,Servicing
5836,3942,Installation of equipment
5591,3943,Repair
5529,3944,Servicing
5757,3945,Installation of equipment
4837,3946,Servicing
6048,3947,Repair
6728,3948,Servicing
6370,3949,Consulting
4983,3950,Consulting
5611,3951,Energy supply
6094,3952,Energy supply
4195,3953,Energy supply
6515,3954,Installation of equipment
5909,3955,Consulting
6201,3956,Energy supply
4150,3957,Installation of equipment
6554,3958,Consulting
5619,3959,Servicing
6716,3960,Consulting
5175,3961,Installation of equipment
5822,3962,Installation of equipment
4963,3963,Consulting
5169,3964,Repair
6517,3965,Consulting
4047,3966,Installation of equipment
4061,3967,Servicing
5376,3968,Installation of equipment
6639,3969,Consulting
6388,3970,Energy supply
6706,3971,Energy supply
5735,3972,Energy supply
6177,3973,Servicing
6353,3974,Repair
6841,3975,Consulting
5577,3976,Repair
4694,3977,Servicing
6471,3978,Servicing
4617,3979,Servicing
5418,3980,Repair
4493,3981,Consulting
6280,3982,Energy supply
5511,3983,Energy supply
6878,3984,Repair
6200,3985,Repair
5055,3986,Consulting
4872,3987,Repair
5150,3988,Repair
5731,3989,Servicing
6006,3990,Installation of equipment
6177,3991,Consulting
5884,3992,Energy supply
6703,3993,Consulting
5661,3994,Installation of equipment
5507,3995,Servicing
4186,3996,Energy supply
6117,3997,Installation of equipment
5917,3998,Consulting
5014,3999,Installation of equipment
6967,4000,Installation of equipment
6605,4001,Installation of equipment
4748,4002,Energy supply
6432,4003,Servicing
6948,4004,Installation of equipment
4482,4005,Repair
5259,4006,Energy supply
6264,4007,Repair
5539,4008,Consulting
5561,4009,Servicing
6592,4010,Installation of equipment
4881,4011,Energy supply
4806,4012,Consulting
5853,4013,Installation of equipment
6585,4014,Repair
5432,4015,Installation of equipment
4606,4016,Repair
4917,4017,Servicing
4716,4018,Energy supply
5281,4019,Consulting
5959,4020,Energy supply
4443,4021,Servicing
4733,4022,Energy supply
5518,4023,Repair
4340,4024,Installation of equipment
5713,4025,Servicing
4065,4026,Installation of equipment
6204,4027,Installation of equipment
4201,4028,Consulting
5066,4029,Servicing
4219,4030,Installation of equipment
6196,4031,Consulting
5685,4032,Energy supply
6829,4033,Repair
4355,4034,Installation of equipment
5337,4035,Energy supply
5112,4036,Energy supply
4150,4037,Repair
4159,4038,Repair
6380,4039,Energy supply
4227,4040,Consulting
6924,4041,Repair
6454,4042,Energy supply
6295,4043,Servicing
5790,4044,Consulting
5983,4045,Installation of equipment
5736,4046,Consulting
6185,4047,Repair
4888,4048,Servicing
5347,4049,Consulting
6227,4050,Energy supply
4858,4051,Installation of equipment
6853,4052,Servicing
6780,4053,Consulting
4147,4054,Energy supply
5100,4055,Energy supply
4703,4056,Repair
5945,4057,Installation of equipment
4371,4058,Consulting
6428,4059,Energy supply
5580,4060,Consulting
6178,4061,Servicing
5364,4062,Repair
5067,4063,Repair
5424,4064,Repair
4061,4065,Consulting
4438,4066,Energy supply
6072,4067,Energy supply
4641,4068,Installation of equipment
5895,4069,Consulting
4790,4070,Repair
5574,4071,Servicing
5294,4072,Servicing
6773,4073,Installation of equipment
4556,4074,Repair
4391,4075,Energy supply
5062,4076,Energy supply
6526,4077,Servicing
5762,4078,Consulting
5782,4079,Consulting
4054,4080,Energy supply
6857,4081,Energy supply
6994,4082,Servicing
6804,4083,Installation of equipment
4548,4084,Installation of equipment
5885,4085,Repair
5478,4086,Servicing
6067,4087,Repair
6405,4088,Energy supply
5512,4089,Energy supply
4917,4090,Energy supply
6057,4091,Servicing
5173,4092,Consulting
4281,4093,Servicing
6758,4094,Repair
6256,4095,Energy supply
5976,4096,Servicing
4243,4097,Servicing
5661,4098,Repair
6287,4099,Servicing
5715,4100,Consulting
4283,4101,Consulting
4819,4102,Repair
4738,4103,Installation of equipment
6416,4104,Energy supply
5889,4105,Repair
6767,4106,Installation of equipment
4800,4107,Consulting
4820,4108,Consulting
5843,4109,Repair
6053,4110,Repair
6476,4111,Repair
4746,4112,Servicing
6135,4113,Energy supply
5925,4114,Energy supply
5080,4115,Repair
6300,4116,Repair
5525,4117,Repair
5142,4118,Energy supply
6219,4119,Servicing
6708,4120,Consulting
5699,4121,Consulting
5272,4122,Servicing
4551,4123,Energy supply
4306,4124,Repair
6080,4125,Installation of equipment
6072,4126,Energy supply
6289,4127,Installation of equipment
5996,4128,Servicing
4856,4129,Servicing
6916,4130,Consulting
6161,4131,Servicing
4329,4132,Consulting
4515,4133,Consulting
4330,4134,Servicing
5401,4135,Consulting
4938,4136,Energy supply
4074,4137,Installation of equipment
6829,4138,Servicing
5002,4139,Installation of equipment
6914,4140,Servicing
4411,4141,Energy supply
4163,4142,Installation of equipment
5171,4143,Installation of equipment
4256,4144,Servicing
5448,4145,Consulting
5604,4146,Energy supply
4522,4147,Repair
4695,4148,Installation of equipment
5068,4149,Energy supply
6485,4150,Installation of equipment
5809,4151,Consulting
4514,4152,Energy supply
5987,4153,Servicing
6947,4154,Consulting
4782,4155,Servicing
6889,4156,Servicing
5744,4157,Energy supply
6071,4158,Consulting
5955,4159,Servicing
5794,4160,Servicing
6881,4161,Consulting
4997,4162,Energy supply
6570,4163,Servicing
5349,4164,Installation of equipment
5845,4165,Installation of equipment
6292,4166,Repair
4633,4167,Servicing
4354,4168,Consulting
4072,4169,Energy supply
5665,4170,Energy supply
6004,4171,Installation of equipment
6995,4172,Energy supply
5181,4173,Installation of equipment
6775,4174,Servicing
6052,4175,Energy supply
6268,4176,Energy supply
5639,4177,Consulting
4852,4178,Repair
4265,4179,Consulting
5864,4180,Installation of equipment
4222,4181,Installation of equipment
4661,4182,Repair
4692,4183,Consulting
4044,4184,Servicing
5047,4185,Consulting
6081,4186,Installation of equipment
5938,4187,Servicing
5792,4188,Repair
4962,4189,Repair
4707,4190,Servicing
5500,4191,Energy supply
4728,4192,Installation of equipment
5660,4193,Repair
5881,4194,Servicing
5376,4195,Repair
4208,4196,Installation of equipment
4211,4197,Installation of equipment
5719,4198,Installation of equipment
5718,4199,Energy supply
5766,4200,Energy supply
4028,4201,Consulting
6845,4202,Consulting
4262,4203,Repair
6697,4204,Energy supply
6633,4205,Repair
6067,4206,Installation of equipment
6868,4207,Installation of equipment
6957,4208,Installation of equipment
4045,4209,Consulting
6501,4210,Energy supply
5048,4211,Repair
6603,4212,Installation of equipment
4020,4213,Energy supply
6447,4214,Repair
4807,4215,Installation of equipment
6861,4216,Installation of equipment
5593,4217,Consulting
5419,4218,Repair
5394,4219,Energy supply
5044,4220,Energy supply
4214,4221,Servicing
5075,4222,Energy supply
6891,4223,Consulting
5353,4224,Consulting
4157,4225,Servicing
5574,4226,Servicing
4376,4227,Consulting
4560,4228,Energy supply
5852,4229,Energy supply
6772,4230,Energy supply
6154,4231,Repair
5382,4232,Energy supply
4610,4233,Installation of equipment
5677,4234,Installation of equipment
5439,4235,Energy supply
5869,4236,Repair
5312,4237,Installation of equipment
5843,4238,Repair
4122,4239,Installation of equipment
5998,4240,Repair
5775,4241,Repair
6163,4242,Consulting
4191,4243,Consulting
5671,4244,Consulting
6385,4245,Servicing
6169,4246,Servicing
6083,4247,Repair
6406,4248,Consulting
6634,4249,Installation of equipment
4433,4250,Installation of equipment
5379,4251,Consulting
5653,4252,Servicing
6572,4253,Installation of equipment
6449,4254,Installation of equipment
4180,4255,Repair
5493,4256,Repair
5349,4257,Energy supply
4404,4258,Consulting
6062,4259,Installation of equipment
6609,4260,Servicing
4491,4261,Energy supply
5105,4262,Repair
4561,4263,Installation of equipment
5711,4264,Repair
5378,4265,Consulting
6109,4266,Installation of equipment
6201,4267,Repair
4531,4268,Repair
6119,4269,Servicing
6201,4270,Consulting
5753,4271,Repair
6965,4272,Repair
5357,4273,Energy supply
6393,4274,Servicing
5539,4275,Repair
5096,4276,Servicing
4782,4277,Installation of equipment
4510,4278,Repair
6662,4279,Energy supply
5098,4280,Installation of equipment
4124,4281,Servicing
6107,4282,Consulting
5705,4283,Energy supply
4140,4284,Consulting
5277,4285,Energy supply
5816,4286,Installation of equipment
4420,4287,Servicing
6628,4288,Installation of equipment
6569,4289,Installation of equipment
6101,4290,Installation of equipment
5045,4291,Consulting
6355,4292,Servicing
6269,4293,Consulting
4340,4294,Consulting
4729,4295,Energy supply
4856,4296,Repair
4424,4297,Energy supply
5408,4298,Servicing
6047,4299,Installation of equipment
5758,4300,Energy supply
4846,4301,Repair
6173,4302,Servicing
5658,4303,Consulting
5639,4304,Energy supply
5250,4305,Repair
4212,4306,Installation of equipment
5621,4307,Energy supply
5818,4308,Repair
5525,4309,Consulting
5291,4310,Consulting
5141,4311,Energy supply
6022,4312,Energy supply
6803,4313,Servicing
5565,4314,Consulting
6272,4315,Repair
5455,4316,Servicing
4552,4317,Repair
5125,4318,Servicing
5395,4319,Installation of equipment
6490,4320,Installation of equipment
5698,4321,Repair
5283,4322,Energy supply
6982,4323,Consulting
4110,4324,Energy supply
5990,4325,Repair
5841,4326,Repair
6562,4327,Consulting
5279,4328,Installation of equipment
5849,4329,Consulting
5242,4330,Servicing
6784,4331,Consulting
4211,4332,Consulting
5786,4333,Energy supply
6793,4334,Installation of equipment
5161,4335,Repair
5667,4336,Repair
6040,4337,Consulting
6566,4338,Repair
5944,4339,Repair
4646,4340,Repair
5771,4341,Servicing
6292,4342,Installation of equipment
5139,4343,Repair
6143,4344,Servicing
4291,4345,Installation of equipment
5724,4346,Installation of equipment
4401,4347,Energy supply
4113,4348,Consulting
6939,4349,Consulting
4292,4350,Servicing
6635,4351,Servicing
6532,4352,Energy supply
5005,4353,Energy supply
6934,4354,Consulting
4868,4355,Consulting
4653,4356,Servicing
6342,4357,Energy supply
4781,4358,Servicing
6711,4359,Consulting
4248,4360,Consulting
4870,4361,Servicing
6847,4362,Servicing
6125,4363,Installation of equipment
4528,4364,Energy supply
4829,4365,Installation of equipment
6568,4366,Installation of equipment
4876,4367,Repair
5476,4368,Servicing
4455,4369,Installation of equipment
4168,4370,Energy supply
4899,4371,Installation of equipment
5471,4372,Servicing
6568,4373,Repair
6097,4374,Consulting
5179,4375,Energy supply
5010,4376,Installation of equipment
6639,4377,Installation of equipment
4657,4378,Energy supply
6745,4379,Consulting
6885,4380,Servicing
5904,4381,Servicing
5344,4382,Energy supply
4310,4383,Servicing
4933,4384,Energy supply
6513,4385,Installation of equipment
5134,4386,Energy supply
4104,4387,Installation of equipment
4219,4388,Servicing
6238,4389,Servicing
5661,4390,Servicing
6193,4391,Servicing
4680,4392,Repair
4973,4393,Servicing
6313,4394,Repair
4224,4395,Repair
5692,4396,Consulting
6992,4397,Energy supply
4223,4398,Consulting
6804,4399,Energy supply
4584,4400,Servicing
5086,4401,Installation of equipment
4543,4402,Installation of equipment
4376,4403,Repair
6690,4404,Consulting
6885,4405,Consulting
6406,4406,Energy supply
6765,4407,Repair
5108,4408,Energy supply
4130,4409,Energy supply
5879,4410,Repair
5346,4411,Energy supply
5636,4412,Energy supply
5664,4413,Energy supply
5189,4414,Installation of equipment
4567,4415,Repair
4974,4416,Repair
6620,4417,Energy supply
4843,4418,Energy supply
5712,4419,Installation of equipment
6896,4420,Installation of equipment
4839,4421,Consulting
6752,4422,Energy supply
5100,4423,Energy supply
6269,4424,Energy supply
4246,4425,Energy supply
6001,4426,Energy supply
6275,4427,Installation of equipment
5342,4428,Installation of equipment
4670,4429,Servicing
5831,4430,Consulting
5264,4431,Consulting
6133,4432,Installation of equipment
4413,4433,Servicing
4728,4434,Consulting
5474,4435,Energy supply
5262,4436,Consulting
4553,4437,Consulting
5321,4438,Consulting
4633,4439,Servicing
5734,4440,Energy supply
6349,4441,Installation of equipment
6742,4442,Servicing
6614,4443,Consulting
5855,4444,Installation of equipment
5366,4445,Repair
5050,4446,Servicing
6166,4447,Repair
4416,4448,Servicing
6419,4449,Consulting
5819,4450,Consulting
6045,4451,Installation of equipment
4866,4452,Consulting
4221,4453,Energy supply
6055,4454,Servicing
5514,4455,Consulting
4049,4456,Repair
6848,4457,Servicing
6511,4458,Installation of equipment
5883,4459,Repair
4894,4460,Energy supply
6736,4461,Consulting
5481,4462,Installation of equipment
4973,4463,Consulting
6400,4464,Installation of equipment
4866,4465,Repair
4290,4466,Repair
4119,4467,Installation of equipment
6922,4468,Energy supply
5634,4469,Repair
6794,4470,Energy supply
4056,4471,Installation of equipment
4008,4472,Energy supply
6652,4473,Repair
4901,4474,Consulting
4071,4475,Servicing
6964,4476,Repair
5143,4477,Consulting
4536,4478,Installation of equipment
5464,4479,Consulting
5583,4480,Energy supply
6286,4481,Installation of equipment
6368,4482,Consulting
4753,4483,Servicing
4484,4484,Energy supply
6393,4485,Repair
5486,4486,Repair
4912,4487,Consulting
6391,4488,Installation of equipment
4739,4489,Consulting
5371,4490,Repair
4725,4491,Servicing
6699,4492,Energy supply
4437,4493,Servicing
5647,4494,Consulting
5608,4495,Consulting
5496,4496,Consulting
5749,4497,Servicing
5743,4498,Installation of equipment
5951,4499,Energy supply
5035,4500,Repair
6593,4501,Energy supply
6303,4502,Energy supply
4330,4503,Servicing
4635,4504,Consulting
4083,4505,Repair
5840,4506,Servicing
6043,4507,Energy supply
5356,4508,Servicing
5220,4509,Installation of equipment
4101,4510,Consulting
5156,4511,Repair
5152,4512,Installation of equipment
5986,4513,Repair
4848,4514,Repair
4837,4515,Servicing
5113,4516,Consulting
5042,4517,Energy supply
5915,4518,Servicing
5478,4519,Energy supply
5822,4520,Servicing
6290,4521,Repair
5487,4522,Energy supply
6639,4523,Energy supply
6574,4524,Consulting
5575,4525,Installation of equipment
4217,4526,Consulting
6863,4527,Repair
5275,4528,Repair
4352,4529,Servicing
6926,4530,Installation of equipment
6324,4531,Energy supply
6510,4532,Consulting
4528,4533,Installation of equipment
6266,4534,Servicing
4012,4535,Consulting
4769,4536,Repair
6717,4537,Servicing
6601,4538,Energy supply
5822,4539,Energy supply
4173,4540,Repair
4066,4541,Consulting
6030,4542,Installation of equipment
4696,4543,Servicing
6904,4544,Servicing
4821,4545,Installation of equipment
6778,4546,Servicing
5536,4547,Energy supply
6982,4548,Consulting
4363,4549,Installation of equipment
4514,4550,Repair
5532,4551,Repair
6742,4552,Repair
5379,4553,Repair
6131,4554,Servicing
4901,4555,Consulting
6747,4556,Installation of equipment
5173,4557,Consulting
6862,4558,Servicing
6428,4559,Repair
4503,4560,Installation of equipment
4568,4561,Repair
5112,4562,Consulting
6765,4563,Consulting
5838,4564,Repair
5642,4565,Consulting
4271,4566,Energy supply
6098,4567,Installation of equipment
6750,4568,Installation of equipment
6516,4569,Installation of equipment
6845,4570,Repair
5645,4571,Consulting
5317,4572,Servicing
4717,4573,Repair
5662,4574,Installation of equipment
6604,4575,Repair
6860,4576,Servicing
5431,4577,Repair
5620,4578,Installation of equipment
5572,4579,Repair
6319,4580,Repair
5739,4581,Installation of equipment
4872,4582,Consulting
5730,4583,Installation of equipment
5415,4584,Servicing
5612,4585,Energy supply
4106,4586,Repair
5003,4587,Repair
4177,4588,Installation of equipment
6292,4589,Consulting
4101,4590,Servicing
5950,4591,Servicing
6425,4592,Energy supply
5639,4593,Servicing
4630,4594,Repair
4658,4595,Consulting
4715,4596,Consulting
5637,4597,Installation of equipment
5246,4598,Repair
5960,4599,Repair
6824,4600,Installation of equipment
5954,4601,Consulting
5859,4602,Installation of equipment
6646,4603,Consulting
5111,4604,Servicing
4945,4605,Installation of equipment
5161,4606,Servicing
6757,4607,Installation of equipment
6245,4608,Installation of equipment
4369,4609,Repair
6601,4610,Servicing
6926,4611,Servicing
5819,4612,Consulting
5720,4613,Energy supply
6673,4614,Repair
6843,4615,Energy supply
5248,4616,Repair
5662,4617,Energy supply
5012,4618,Installation of equipment
4114,4619,Servicing
5414,4620,Energy supply
4656,4621,Servicing
6168,4622,Installation of equipment
4468,4623,Consulting
6282,4624,Servicing
5278,4625,Consulting
4240,4626,Energy supply
4191,4627,Repair
4577,4628,Installation of equipment
6040,4629,Servicing
6055,4630,Consulting
6565,4631,Servicing
4276,4632,Repair
6630,4633,Repair
6045,4634,Installation of equipment
5293,4635,Installation of equipment
6022,4636,Repair
4989,4637,Energy supply
5843,4638,Repair
6992,4639,Servicing
5190,4640,Repair
4851,4641,Installation of equipment
4221,4642,Consulting
6091,4643,Energy supply
6051,4644,Consulting
6769,4645,Consulting
4232,4646,Installation of equipment
4705,4647,Servicing
4884,4648,Consulting
6910,4649,Servicing
4955,4650,Repair
4899,4651,Repair
5509,4652,Servicing
4979,4653,Energy supply
4977,4654,Consulting
6310,4655,Installation of equipment
4337,4656,Servicing
6195,4657,Servicing
5331,4658,Servicing
4096,4659,Energy supply
4038,4660,Energy supply
5058,4661,Repair
5532,4662,Repair
5843,4663,Servicing
6202,4664,Energy supply
5370,4665,Installation of equipment
4715,4666,Servicing
4329,4667,Consulting
5994,4668,Servicing
4583,4669,Installation of equipment
6359,4670,Repair
6679,4671,Repair
6049,4672,Consulting
4375,4673,Energy supply
4009,4674,Servicing
4449,4675,Consulting
4776,4676,Energy supply
6109,4677,Repair
5884,4678,Servicing
5743,4679,Servicing
4058,4680,Consulting
5305,4681,Servicing
5783,4682,Repair
4039,4683,Energy supply
6201,4684,Consulting
4564,4685,Installation of equipment
5002,4686,Energy supply
6359,4687,Installation of equipment
4526,4688,Energy supply
5697,4689,Consulting
5422,4690,Energy supply
6580,4691,Consulting
5989,4692,Repair
4638,4693,Repair
5026,4694,Installation of equipment
4213,4695,Installation of equipment
4539,4696,Installation of equipment
6391,4697,Energy supply
4549,4698,Repair
4274,4699,Servicing
6249,4700,Repair
4967,4701,Installation of equipment
4516,4702,Servicing
6404,4703,Installation of equipment
5214,4704,Servicing
5022,4705,Repair
5182,4706,Servicing
5397,4707,Consulting
4344,4708,Repair
5482,4709,Energy supply
4494,4710,Energy supply
4470,4711,Energy supply
4744,4712,Repair
4789,4713,Repair
5886,4714,Servicing
5207,4715,Consulting
5583,4716,Repair
5464,4717,Installation of equipment
5524,4718,Energy supply
6681,4719,Installation of equipment
6441,4720,Energy supply
6339,4721,Repair
6933,4722,Repair
4603,4723,Energy supply
5870,4724,Installation of equipment
5263,4725,Servicing
5116,4726,Consulting
5848,4727,Energy supply
6117,4728,Repair
6980,4729,Servicing
4242,4730,Servicing
6525,4731,Repair
4077,4732,Consulting
5796,4733,Consulting
5287,4734,Energy supply
6677,4735,Energy supply
6435,4736,Consulting
5361,4737,Repair
4092,4738,Repair
5416,4739,Energy supply
6197,4740,Installation of equipment
5820,4741,Energy supply
4554,4742,Repair
6710,4743,Servicing
5547,4744,Servicing
6443,4745,Repair
6209,4746,Installation of equipment
6739,4747,Servicing
4220,4748,Servicing
5898,4749,Servicing
4712,4750,Installation of equipment
5725,4751,Energy supply
5016,4752,Installation of equipment
4952,4753,Repair
6899,4754,Repair
6957,4755,Installation of equipment
5431,4756,Servicing
4613,4757,Servicing
4449,4758,Consulting
5283,4759,Repair
5264,4760,Installation of equipment
5128,4761,Repair
4607,4762,Energy supply
6416,4763,Installation of equipment
5508,4764,Installation of equipment
4756,4765,Energy supply
6433,4766,Consulting
4437,4767,Energy supply
4003,4768,Servicing
5267,4769,Repair
5819,4770,Installation of equipment
5611,4771,Consulting
6591,4772,Servicing
5811,4773,Consulting
5689,4774,Energy supply
4676,4775,Installation of equipment
5556,4776,Consulting
6811,4777,Installation of equipment
4568,4778,Servicing
4552,4779,Installation of equipment
6956,4780,Energy supply
6211,4781,Repair
5443,4782,Installation of equipment
4984,4783,Repair
6673,4784,Consulting
4546,4785,Repair
5610,4786,Repair
5635,4787,Repair
5822,4788,Repair
5715,4789,Energy supply
4693,4790,Installation of equipment
6118,4791,Repair
4221,4792,Installation of equipment
4972,4793,Consulting
6633,4794,Repair
6073,4795,Repair
5405,4796,Repair
6812,4797,Energy supply
6053,4798,Installation of equipment
4717,4799,Energy supply
4468,4800,Repair
4847,4801,Installation of equipment
5944,4802,Servicing
6943,4803,Installation of equipment
6349,4804,Servicing
6354,4805,Servicing
5937,4806,Installation of equipment
6143,4807,Repair
6096,4808,Repair
4175,4809,Energy supply
5777,4810,Servicing
4352,4811,Repair
6286,4812,Repair
6845,4813,Repair
4880,4814,Repair
6562,4815,Servicing
6984,4816,Servicing
4140,4817,Repair
6563,4818,Servicing
4411,4819,Servicing
4217,4820,Energy supply
6753,4821,Energy supply
4593,4822,Servicing
5531,4823,Repair
4634,4824,Energy supply
4225,4825,Consulting
4478,4826,Repair
6653,4827,Consulting
4042,4828,Energy supply
4743,4829,Installation of equipment
5512,4830,Installation of equipment
4242,4831,Energy supply
4185,4832,Servicing
4835,4833,Installation of equipment
6968,4834,Servicing
6302,4835,Energy supply
6284,4836,Energy supply
5461,4837,Installation of equipment
4736,4838,Repair
4379,4839,Consulting
4359,4840,Repair
5151,4841,Servicing
4322,4842,Installation of equipment
4584,4843,Repair
6520,4844,Repair
5924,4845,Servicing
5241,4846,Servicing
6689,4847,Repair
4391,4848,Servicing
4256,4849,Servicing
5721,4850,Energy supply
5562,4851,Energy supply
5302,4852,Installation of equipment
7002,4853,Repair
4466,4854,Installation of equipment
4153,4855,Consulting
6631,4856,Repair
6698,4857,Repair
6972,4858,Repair
4880,4859,Consulting
5771,4860,Energy supply
5946,4861,Consulting
4825,4862,Energy supply
6877,4863,Servicing
5393,4864,Installation of equipment
5388,4865,Energy supply
4170,4866,Installation of equipment
4546,4867,Consulting
6433,4868,Installation of equipment
5070,4869,Consulting
4412,4870,Consulting
4941,4871,Installation of equipment
5855,4872,Energy supply
5522,4873,Consulting
6810,4874,Repair
4247,4875,Repair
4926,4876,Consulting
6962,4877,Consulting
5235,4878,Servicing
4465,4879,Servicing
4101,4880,Repair
4298,4881,Installation of equipment
6541,4882,Energy supply
4668,4883,Consulting
4709,4884,Repair
4863,4885,Energy supply
4958,4886,Servicing
6388,4887,Servicing
4621,4888,Repair
4604,4889,Energy supply
6795,4890,Consulting
4712,4891,Servicing
5269,4892,Repair
4490,4893,Consulting
5982,4894,Servicing
4471,4895,Consulting
5252,4896,Consulting
6475,4897,Energy supply
5485,4898,Consulting
6909,4899,Energy supply
6312,4900,Consulting
5273,4901,Consulting
4283,4902,Servicing
6019,4903,Installation of equipment
4714,4904,Installation of equipment
6860,4905,Repair
6675,4906,Consulting
5232,4907,Servicing
5919,4908,Energy supply
4422,4909,Installation of equipment
4258,4910,Servicing
